"Table.ID","Cell.Trace","Peak.Time[Frame]","Peak.Intensity[df/F]","Table","Peak.Start[Frame]","Peak.Stop[Frame]","Start.Intensity[df/F]","Stop.Intensity[df/F]","Peak.Duration[s]","Duration.To.Peak[s]","Time.To.Decay[s]","Baseline.Intensity[df/F]","Amplitude","Peak.Time[s]","Peak.Start[s]","Peak.Stop[s]"
"1","Mean2",633,0.10219461000415,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #1_1_1.csv",632,636,0.0308352027713791,0.012046598625136,1.588,0.397,1.191,0.0214409006982576,8.17260110990989,251.301,250.904,252.492
"1","Mean2",690,0.0764655291662408,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #1_1_1.csv",689,692,0.0103806436480204,0.00104648435385609,1.191,0.397,0.794,0.00571356400093825,7.16038425984806,273.93,273.533,274.724
"1","Mean2",717,0.0785163979286827,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #1_1_1.csv",716,719,0.0100979725869212,0.0105670862627879,1.191,0.397,0.794,0.0103325294248545,6.90048251903242,284.649,284.252,285.443
"1","Mean2",82,0.102603580901059,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #1_1_1.csv",79,85,0.00950857335314046,0.0138629105496449,2.382,1.191,1.191,0.0116857419513927,9.20125202789212,32.554,31.363,33.745
"1","Mean3",103,0.331649295502799,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #1_1_1.csv",100,110,0.00258154796371355,0.00645145724763554,3.97,1.191,2.779,0.00451650260567455,33.1071581639889,40.891,39.7,43.67
"1","Mean3",11,0.327784211542173,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #1_1_1.csv",9,17,0.0275718973171202,0.0361995753715498,3.176,0.794,2.382,0.031885736344335,29.9461192260805,4.367,3.573,6.749
"1","Mean3",128,0.294730746960046,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #1_1_1.csv",125,132,0.00290001930129318,0.0179550279868751,2.779,1.191,1.588,0.0104275236440842,28.7726329650278,50.816,49.625,52.404
"1","Mean3",149,0.287314225053079,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #1_1_1.csv",147,155,0.00200250916811436,0.00690021231422495,3.176,0.794,2.382,0.00445136074116965,28.6268628239857,59.153,58.359,61.535
"1","Mean3",163,0.203228141285466,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #1_1_1.csv",161,169,0.000998841922408908,0.00105192047867202,3.176,0.794,2.382,0.00102538120054046,20.4637349256268,64.711,63.917,67.093
"1","Mean3",180,0.288824551244933,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #1_1_1.csv",177,186,0.00233545647558377,0.00511484269446054,3.573,1.191,2.382,0.00372514958502215,28.8532094249003,71.46,70.269,73.842
"1","Mean3",195,0.221578845782667,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #1_1_1.csv",192,199,0.00469021424435441,0.00964099594672838,2.779,1.191,1.588,0.0071656050955414,21.6994848147628,77.415,76.224,79.003
"1","Mean3",219,0.445126423470372,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #1_1_1.csv",215,226,0.0129897703146111,0.00150550086855825,4.367,1.588,2.779,0.00724763559158468,44.3150995611672,86.943,85.355,89.722
"1","Mean3",243,0.438520555877244,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #1_1_1.csv",241,249,0.0107942482146305,0.00208453966415744,3.176,0.794,2.382,0.00643939393939397,43.7283564306409,96.471,95.677,98.853
"1","Mean3",273,0.185943833236827,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #1_1_1.csv",272,277,0.0187994595637908,0.0138390272148234,1.985,0.397,1.588,0.0163192433893071,17.1666926902972,108.381,107.984,109.969
"1","Mean3",293,0.396574020459371,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #1_1_1.csv",291,300,0.0151852924145919,0.00492665508589083,3.573,0.794,2.779,0.0100559737502413,39.1171853861175,116.321,115.527,119.1
"1","Mean3",315,0.229487550665895,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #1_1_1.csv",313,320,0.0125699671878017,0.000173711638679798,2.779,0.794,1.985,0.00637183941324073,22.5802099382786,125.055,124.261,127.04
