"","logFC.stage9","logFC.stage15","logFC.stage21","logFC.stage27","logFC.stage33","logFC.stage40","logCPM","LR","PValue","FDR"
"ENSG00000141873.SLC39A3",0.000346952572228636,-0.0670884902519402,-0.0501877699625099,-0.0248883053568361,0.00394816302296984,0.176386259601789,4.82328342509782,5.52022331390712,0.479015820113996,0.501888568847708
"ENSG00000104969.SGTA",-0.342118898234731,-0.320555819492924,-0.279679180991974,-0.319227132175104,-0.411288494286737,-0.368560362066981,6.52185702606075,19.9596008884881,0.00281562106011737,0.00354210308935415
"ENSG00000172009.THOP1",-2.19877322905436,-2.37411926653231,-2.35800764208429,-2.31987747052311,-2.3688181745849,-2.22786741343317,5.39320655845072,1374.07131641018,9.96317103327971e-294,2.27506769693326e-292
"ENSG00000172006.ZNF554",1.00901663416076,1.18014364519224,1.24847925332533,1.29419907095775,1.42634790655411,1.45591791301743,4.25150902427465,108.698432499963,3.81742032770238e-21,8.91914005933437e-21
"ENSG00000186300.ZNF555",2.4811323295258,2.73109449559308,2.74569329463472,2.58782132354452,2.55950877089932,2.50745001915247,5.26441216285911,682.472570204116,3.72040460651115e-144,3.53391581137369e-143
"ENSG00000172000.ZNF556",4.25600896712673,5.34131059063945,5.75619227080163,5.57937961996724,6.52852983833783,6.0730880114007,-0.397481319566868,180.733923738196,2.3698862837286e-36,7.39804733107663e-36
"ENSG00000171970.ZNF57",-1.02609957469247,-1.06534674923324,-1.00032551359495,-1.16521371497118,-0.737078989199541,-1.00838027807601,2.9612069532159,27.3157844158857,0.000126352107627668,0.00017243907481375
"ENSG00000253392.ENSG00000253392",1.03044445811459,1.53742781023217,1.65748258549129,1.44008137152591,1.08673183270393,1.38251862026781,-1.21582862871753,18.8726966735696,0.00438411873267396,0.00544908099568672
"ENSG00000175691.ZNF77",0.60349098581106,0.5613206519283,0.451657631007737,0.21763932162076,0.453715379684927,0.221652621808619,2.75930932456089,18.5197068088753,0.00505656211111907,0.00625893604272766
"ENSG00000104953.TLE6",-1.60710195036052,-0.690417365263623,-0.206913735067027,0.174025249875772,1.12504556239474,1.22268527929578,1.10736485093112,112.318272925591,6.66302058096802e-22,1.58325460685762e-21
"ENSG00000065717.TLE2",-8.07525792559826,-3.70959353822805,-2.06305990669781,-0.473101900494111,0.464202393600954,1.1396193219902,2.4406150079826,940.117357716298,7.96584005691041e-200,1.10962680729427e-198
"ENSG00000104964.TLE5",0.631015207759957,0.916900986422868,1.17873400957108,1.45612335733217,1.55218714978015,1.67207208406316,7.96733691094772,420.026907448852,1.38011720956716e-87,8.01032409431494e-87
"ENSG00000088256.GNA11",0.2466098592502,0.65532038436527,0.834184208642981,1.08699546374737,0.978130735187067,1.08943480917619,6.24690315524037,173.780835674375,7.09382194331091e-35,2.15608080411719e-34
"ENSG00000060558.GNA15",-2.83650939952111,-4.1597829328058,-3.41617331404501,-2.84237648678773,-3.43263277452725,-1.77188472004637,-2.35225956787147,81.3016960601904,1.9232200955597e-15,3.91964490908658e-15
"ENSG00000125912.NCLN",-1.84683138153936,-2.03902162184364,-2.0736850884352,-2.00606346000263,-2.16181907974051,-2.00123768851454,5.79441906962663,628.115619388577,2.00530819943559e-132,1.73213745224154e-131
"ENSG00000161082.CELF5",2.91123701446876,3.15340668170062,3.12959795899377,3.16411487746864,3.02798479637692,3.00572025526956,6.76064536911034,397.681059473633,8.81055324255463e-83,4.86654475713987e-82
"ENSG00000141905.NFIC",-1.10712430010787,-0.184215924205466,0.428280538879578,0.727135795297715,0.773418109439469,1.19131624782184,0.759844759258816,43.0333111233963,1.14886433383985e-07,1.81238103271203e-07
"ENSG00000095932.SMIM24",-5.09153541892762,-8.1542743789882,-8.1542743789882,-8.1542743789882,-5.01745106852403,-4.77660587436957,-3.29539574092199,174.311777067682,5.47276856101893e-35,1.66683594906215e-34
"ENSG00000129932.DOHH",-1.26287648872246,-1.16867763134823,-0.955604515282203,-0.746505588229509,-0.879752650461102,-0.74934557579719,3.66247436744962,81.9335215015729,1.42360428229927e-15,2.91151175639993e-15
"ENSG00000105325.FZR1",0.852242582838263,0.990035367083872,1.13652789962475,1.32213620768416,1.32686941441431,1.49995232899708,6.30445136659961,163.001113151881,1.36995269453028e-32,4.0056093572791e-32
"ENSG00000161091.MFSD12",-0.280876152535466,-0.215791714573227,0.0164315800979424,0.38734797116054,0.133809586188281,0.274441391302585,5.56357277246124,83.1201964827301,8.08897716518609e-16,1.66581939639115e-15
"ENSG00000183397.C19orf71",1.2645852973041,1.08498947006448,0.863527355647469,0.914330900337251,0.943076414313507,1.0039042678067,1.16576472123529,14.8174028110825,0.0217254576283633,0.0257192082256663
"ENSG00000267436.ENSG00000267436",1.50212854562333,1.17995652678919,1.10972627631697,0.970456608390116,1.14802424367608,1.18495018543973,0.273635541137097,15.393728833226,0.0174057994797125,0.020754458329227
"ENSG00000279590.ENSG00000279590",-4.39657908218446,-3.46198825795001,-6.22302477619117,-3.535101872637,-6.22302477619117,-6.22302477619117,-4.41934623148387,67.6388762948667,1.24559317149536e-12,2.34555021743208e-12
"ENSG00000064961.HMG20B",-2.08383534783558,-3.39776732912652,-3.99769521158756,-4.08874697505752,-3.89224331877795,-3.68603249242619,3.58661735040175,1055.91404255034,7.19434577605072e-225,1.15798259420982e-223
"ENSG00000179855.GIPC3",-5.9230260312763,-4.30814248926267,-3.17289904532533,-1.99780198473614,-2.6208937832819,-1.71139483589619,-1.67951960035801,71.2780578696746,2.23536117282314e-13,4.29703094079614e-13
