"Table.ID","Cell.Trace","Peak.Time[Frame]","Peak.Intensity[df/F]","Table","Peak.Start[Frame]","Peak.Stop[Frame]","Start.Intensity[df/F]","Stop.Intensity[df/F]","Peak.Duration[s]","Duration.To.Peak[s]","Time.To.Decay[s]","Baseline.Intensity[df/F]","Amplitude","Peak.Time[s]","Peak.Start[s]","Peak.Stop[s]"
"1",NA,NA,NA,"Tiff_LV18_CA imaging_LV18_DAY15_CS2_1_141021.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",NA,NA,NA,"Tiff_LV18_CA imaging_LV18_DAY15_CS2_2_141021.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",NA,NA,NA,"Tiff_LV18_CA imaging_LV18_DAY15_CS2_3_141021.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",NA,NA,NA,"Tiff_LV18_CA imaging_LV18_DAY15_CS2_4_141021.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",NA,NA,NA,"Tiff_LV18_CA imaging_LV18_DAY15_CS2_5_141021.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",NA,NA,NA,"Tiff_LV18_CA imaging_LV18_DAY15_CS2_6_141021.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",NA,NA,NA,"Tiff_LV18_CA imaging_LV18_DAY15_CS2_7_141021.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",NA,NA,NA,"Tiff_LV18_CA imaging_LV18_DAY15_CS2_8_141021.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",NA,NA,NA,"Tiff_LV18_CA imaging_LV18_DAY15_CS2_9_141021.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","Mean8",344,0.0850154191197084,"Tiff_LV18_CA imaging_LV18_DAY15_CS2_10_141021.csv",340,345,-0.0128559413672955,0.041651648043574,2.455,1.964,0.491,0.0143978533381392,5.30808902011098,168.904,166.94,169.395
"10","Mean9",344,0.084159011592924,"Tiff_LV18_CA imaging_LV18_DAY15_CS2_10_141021.csv",341,346,-0.0126559428777729,0.03707529383449,2.455,1.473,0.982,0.0122096754783586,5.40819379437852,168.904,167.431,169.886
"11",NA,NA,NA,"Tiff_LV18_CA imaging_LV18_DAY21_CS1_1_201021.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",NA,NA,NA,"Tiff_LV18_CA imaging_LV18_DAY21_CS1_2_201021.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",NA,NA,NA,"Tiff_LV18_CA imaging_LV18_DAY21_CS1_3_201021.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",NA,NA,NA,"Tiff_LV18_CA imaging_LV18_DAY21_CS1_4_201021.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",NA,NA,NA,"Tiff_LV18_CA imaging_LV18_DAY21_CS1_5_201021.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",NA,NA,NA,"Tiff_LV18_CA imaging_LV18_DAY21_CS2_1_201021.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","Mean3",5,0.0753792298716452,"Tiff_LV18_CA imaging_LV18_DAY21_CS2_2_201021.csv",3,7,0.00519253208868137,0.0196032672112018,1.964,0.982,0.982,0.0123978996499416,5.08000000000003,2.455,1.473,3.437
"18",NA,NA,NA,"Tiff_LV18_CA imaging_LV18_DAY21_CS2_3_201021.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",NA,NA,NA,"Tiff_LV18_CA imaging_LV18_DAY21_CS2_4_201021.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","Mean2",344,0.0978541776296556,"Tiff_LV18_CA imaging_LV18_DAY21_CS2_5_201021.csv",340,345,-0.0146991755832311,0.0262410103490616,2.455,1.964,0.491,0.00577091738291525,15.9564336372848,168.904,166.94,169.395
"21","Mean1",24,0.0789222022552204,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",23,29,0.0159736015216958,-0.0135670523450718,2.946,0.491,2.455,0.00120327458831202,29.3352805236323,11.784,11.293,14.239
"21","Mean10",127,0.804746377593988,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",125,136,-0.0267982465611435,0.0258193151799148,5.401,0.982,4.419,-0.000489465690614378,303.939079701112,62.357,61.375,66.776
"21","Mean10",157,0.568852706817249,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",155,163,-0.0238182642682848,0.0335427958568169,3.928,0.982,2.946,0.00486226579426605,212.88016055709,77.087,76.105,80.033
"21","Mean10",188,0.618871781583134,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",187,194,-0.0298070209534503,0.0394739683430867,3.437,0.491,2.946,0.00483347369481821,231.770902596099,92.308,91.817,95.254
"21","Mean10",220,0.482843507741476,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",217,228,-0.0206079451798427,0.0148135351659506,5.401,1.473,3.928,-0.00289720500694602,183.344527491354,108.02,106.547,111.948
"21","Mean10",24,0.72417888531387,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",22,33,-0.0257545329561569,0.00904791725150622,5.401,0.982,4.419,-0.00835330785232532,276.496833193849,11.784,10.802,16.203
"21","Mean10",261,0.636463754345807,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",260,269,-0.0188156369892102,0.0340754496966033,4.419,0.491,3.928,0.00762990635369656,237.355530851698,128.151,127.66,132.079
"21","Mean10",305,0.777185140397475,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",302,312,-0.0113800773067869,0.0417269501248857,4.91,1.473,3.437,0.0151734364090494,287.623977451113,149.755,148.282,153.192
"21","Mean10",334,0.832876258754598,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",332,343,-0.0131795835222814,0.0412590785088572,5.401,0.982,4.419,0.0140397474932879,309.072699301674,163.994,163.012,168.413
"21","Mean10",361,0.513838202797152,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",359,369,-0.016217150014036,0.0187508547654525,4.91,0.982,3.928,0.00126685237570822,193.471845332632,177.251,176.269,181.179
"21","Mean10",396,1.03452892526291,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",394,405,-0.0224794316439568,0.0295047039092474,5.401,0.982,4.419,0.0035126361326453,389.16069706593,194.436,193.454,198.855
"21","Mean10",437,0.618907771707443,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",436,443,-0.0184629337709732,0.0377032542270401,3.437,0.491,2.946,0.00962016022803344,229.977735654383,214.567,214.076,217.513
"21","Mean10",474,0.427886587920275,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",473,480,-0.0231920361052926,0.021802817306931,3.437,0.491,2.946,-0.000694609399180807,161.769468878991,232.734,232.243,235.68
"21","Mean10",507,0.575402909441649,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",504,522,-0.0270429794064509,-0.019175538232309,8.838,1.473,7.365,-0.0231092588193799,225.91050700022,248.937,247.464,256.302
"21","Mean10",54,0.581945914041187,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",52,60,-0.0404457016994537,0.0307499622103696,3.928,0.982,2.946,-0.00484786974454202,221.487361877323,26.514,25.532,29.46
"21","Mean10",546,0.563403801996732,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",545,556,-0.0345577173623557,-0.000942941256919103,5.401,0.491,4.91,-0.0177503293096374,219.358655363938,268.086,267.595,272.996
"21","Mean10",580,0.561992989123784,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",577,588,-0.0366235504977434,0.0196793999726476,5.401,1.473,3.928,-0.0084720752625479,215.324029745079,284.78,283.307,288.708
"21","Mean10",95,0.583270350615791,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",93,103,-0.0326574387987937,0.00327510131220002,4.91,0.982,3.928,-0.0146911687432968,225.702662650158,46.645,45.663,50.573
"21","Mean2",127,0.242406006419074,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",125,130,-0.00122268072749503,0.0595101635335473,2.455,0.982,1.473,0.0291437414030262,80.4965863163182,62.357,61.375,63.83
"21","Mean2",158,0.132890111569616,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",155,162,-0.0119593458658107,0.0110041265474553,3.437,1.473,1.964,-0.000477609659177721,50.3401118941339,77.578,76.105,79.542
"21","Mean2",189,0.151268531254776,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",187,192,-0.00674384838758982,0.00165252942075502,2.455,0.982,1.473,-0.0025456594834174,58.0577031782905,92.799,91.817,94.272
"21","Mean2",220,0.209699296958582,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",218,228,-0.00420296500076415,0.00873070456976923,4.91,0.982,3.928,0.00226386978450254,78.2972260344516,108.02,107.038,111.948
"21","Mean2",24,0.191425951398441,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",21,27,-0.00387819043252336,0.0265550970502828,2.946,1.473,1.473,0.0113384533088797,67.9746547443136,11.784,10.311,13.257
"21","Mean2",261,0.275953308879719,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",260,267,-0.0136500840593,0.026163457129757,3.437,0.491,2.946,0.0062566865352285,101.797931472495,128.151,127.66,131.097
"21","Mean2",305,0.253391028580162,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",304,310,-0.0166876814916705,0.00835816903561058,2.946,0.491,2.455,-0.00416475622802995,97.2153299671633,149.755,149.264,152.21
"21","Mean2",334,0.0869058535839829,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",333,337,-0.011032783127006,0.00991517652453,1.964,0.491,1.473,-0.000558803301237985,33.0138400342814,163.994,163.503,165.467
"21","Mean2",361,0.129040577716644,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",357,365,-0.0210052728106373,-0.00642862601253249,3.928,1.964,1.964,-0.0137169494115849,53.8843269057321,177.251,175.287,179.215
"21","Mean2",396,0.233465153599266,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",394,403,-0.0224381017881706,0.00544475011462625,4.419,0.982,3.437,-0.00849667583677217,91.3293370816759,194.436,193.454,197.873
"21","Mean2",437,0.143024988537368,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",434,440,-0.0213395995720618,0.0129527739569005,2.946,1.473,1.473,-0.00419341280758069,55.5680994493907,214.567,213.094,216.04
"21","Mean2",474,0.197797264251872,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",472,476,-0.0253992816750727,0.0498528962249732,1.964,0.982,0.982,0.0122268072749503,70.0442167144636,232.734,231.752,233.716
"21","Mean2",507,0.127951627693718,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",504,511,-0.0161527586733914,-0.0117491976157726,3.437,1.473,1.964,-0.013950978144582,53.5616338807697,248.937,247.464,250.901
"21","Mean2",546,0.114349304600336,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",545,550,-0.023976004890723,0.00735518875133727,2.455,0.491,1.964,-0.00831040806969285,46.2983366876217,268.086,267.595,270.05
"21","Mean2",580,0.112897371236436,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",578,584,-0.037024300779459,0.0107844261042334,2.946,0.982,1.964,-0.0131199373376128,47.5656729811891,284.78,283.798,286.744
"21","Mean2",95,0.240199449793673,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",92,99,-0.0178243924805135,0.0543233226348769,3.437,1.473,1.964,0.0182494650771817,83.7757964414947,46.645,45.172,48.609
"21","Mean3",127,0.173938002296211,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",125,131,-0.0156828039290727,0.0314214185482842,2.946,0.982,1.964,0.00786930730960577,62.6832085808602,62.357,61.375,64.321
"21","Mean3",157,0.295972062763107,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",155,163,-0.0271718331419824,0.0106438959050899,3.928,0.982,2.946,-0.00826396861844626,114.834951972382,77.087,76.105,80.033
"21","Mean3",188,0.373939596887358,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",184,194,-0.0152283454522261,0.0595978441127694,4.91,1.964,2.946,0.0221847493302717,132.771095000945,92.308,90.344,95.254
"21","Mean3",220,0.342095611685164,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",217,226,-0.013841051154484,0.0584019007526469,4.419,1.473,2.946,0.0222804247990815,120.715358596176,108.02,106.547,110.966
"21","Mean3",24,0.329131585661436,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",19,32,-0.0313735808138793,0.0063225538971807,6.383,2.455,3.928,-0.0125255134583493,128.959664607375,11.784,9.329,15.712
"21","Mean3",261,0.20484915167751,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",258,265,-0.0165040183696901,0.0729047072330655,3.437,1.473,1.964,0.0282003444316877,66.6767088826894,128.151,126.678,130.115
"21","Mean3",305,0.322258897818599,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",302,309,-0.0112498405408853,0.0599885189437428,3.437,1.473,1.964,0.0243693392014288,112.439453675279,149.755,148.282,151.719
"21","Mean3",334,0.206411851001403,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",332,338,-0.00478377344048993,0.0376642428881234,2.946,0.982,1.964,0.0164402347238167,71.7054496546236,163.994,163.012,165.958
"21","Mean3",361,0.237482459497385,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",357,370,-0.0260157545605307,0.00475188161755317,6.383,1.964,4.419,-0.0106319364714888,93.6516447948571,177.251,175.287,181.67
"21","Mean3",396,0.359875302972318,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",395,401,-0.0213914402347239,0.0498150274269676,2.946,0.491,2.455,0.0142117935961219,130.471898142921,194.436,193.945,196.891
"21","Mean3",437,0.338922375302972,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",433,443,-0.0289737211379002,0.0259360250031891,4.91,1.964,2.946,-0.00151884806735559,128.500728061762,214.567,212.603,217.513
"21","Mean3",474,0.174001785942084,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",473,481,-0.038860186248246,-0.00787728026533996,3.928,0.491,3.437,-0.023368733256793,74.49819138793,232.734,232.243,236.171
"21","Mean3",507,0.190258642684016,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",505,512,-0.0111302462048731,0.0142955096313305,3.437,0.982,2.455,0.00158263171322869,71.2164189092979,248.937,247.955,251.392
"21","Mean3",54,0.197386465110346,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",51,61,-0.0309908789386401,0.00306958795764759,4.91,1.473,3.437,-0.0139606454904963,79.7737045975055,26.514,25.041,29.951
"21","Mean3",546,0.161707488200025,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",543,552,-0.0475347620870009,0.00173013139431049,4.419,1.473,2.946,-0.0229023153463452,69.6816147239679,268.086,266.613,271.032
"21","Mean3",580,0.159251817833907,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",577,587,-0.0351447888761322,-0.0146702385508356,4.91,1.473,3.437,-0.0249075137134839,69.5115824955931,284.78,283.307,288.217
"21","Mean3",95,0.291698558489603,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",94,101,-0.0169823957137391,0.0210565760938895,3.437,0.491,2.946,0.00203709019007519,109.333732264964,46.645,46.154,49.591
"21","Mean4",127,0.139176600872907,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",126,132,-0.00345254380822094,-0.00920678348858922,2.946,0.491,2.455,-0.00632966364840508,54.9218474291431,62.357,61.866,64.812
"21","Mean4",157,0.199748116300784,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",156,161,-0.0313660347860074,0.00832736195253306,2.455,0.491,1.964,-0.0115193364167372,79.7436374514024,77.087,76.596,79.051
"21","Mean4",188,0.185557944107876,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",186,193,-0.0211495450893535,-0.0296289058258962,3.437,0.982,2.455,-0.0253892254576249,79.6227454577329,92.308,91.326,94.763
"21","Mean4",220,0.111187110503116,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",215,222,-0.0295963346578942,0.0354374307862681,3.437,2.455,0.982,0.00292054806418697,40.865591894002,108.02,105.565,109.002
"21","Mean4",24,0.136147482248714,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",21,27,-0.00713308579245648,0.0331900201941242,2.946,1.473,1.473,0.0130284672008339,46.4717019733236,11.784,10.311,13.257
"21","Mean4",261,0.122044166503811,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",259,263,-0.0143095998089158,0,1.964,0.982,0.982,-0.0071547999044579,48.7666008362038,128.151,127.169,129.133
"21","Mean4",305,0.151803357001715,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",304,309,-0.0178164288971402,-0.00166112956810622,2.455,0.491,1.964,-0.00973877923262319,60.9746431799895,149.755,149.264,151.719
"21","Mean4",334,0.183451675243741,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",331,338,-0.00232340998414868,0.00799079321651146,3.437,1.473,1.964,0.00283369161618139,68.1748883622761,163.994,162.521,165.958
"21","Mean4",360,0.0836861876533559,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",358,361,-0.0367837057303541,0.044513929602849,1.473,0.982,0.491,0.00386511193624746,30.1287436426697,176.76,175.778,177.251
"21","Mean4",396,0.140349162920982,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",395,400,-0.00909821292858222,0.00474453347230378,2.455,0.491,1.964,-0.00217683972813922,53.7969371829634,194.436,193.945,196.4
"21","Mean4",437,0.192506459948321,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",435,442,-0.0265889301457017,-0.0202484094412958,3.437,0.982,2.455,-0.0234186697934988,81.501693901716,214.567,213.585,217.022
"21","Mean4",474,0.169945497578877,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",473,477,-0.0310620372179879,-0.00283369161618131,1.964,0.491,1.473,-0.0169478644170846,70.5435518314631,232.734,232.243,234.207
"21","Mean4",507,0.0970729377022127,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",505,508,-0.0286409137298329,0.0216055414413829,1.473,0.982,0.491,-0.00351768614422503,37.9682820796158,248.937,247.955,249.428
"21","Mean4",53,0.0818079169652358,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",51,55,-0.0082405055045274,0.00699194406444754,1.964,0.982,0.982,-0.000624280720039926,31.1143207436031,26.023,25.041,27.005
"21","Mean4",546,0.0880290100536339,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",545,549,-0.0351008620502463,-0.0267952142097148,1.964,0.491,1.473,-0.0309480381299806,44.9083021229864,268.086,267.595,269.559
"21","Mean4",580,0.156178750569996,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",578,587,-0.0249712288015981,-0.0266757865937072,4.419,0.982,3.437,-0.0258235076976527,68.6973876569497,284.78,283.798,288.217
"21","Mean4",95,0.158176448874123,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",94,98,-0.0209324039693396,-0.00584109612837379,1.964,0.491,1.473,-0.0133867500488567,64.7571282700581,46.645,46.154,48.118
"21","Mean5",127,0.100636672015005,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",125,130,0.000109897355869518,0.0132169886659192,2.455,0.982,1.473,0.00666344301089434,35.4705232985464,62.357,61.375,63.83
"21","Mean5",157,0.0998820435046998,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",156,161,0.0061689049094811,0.00817636327669946,2.455,0.491,1.964,0.00717263409309028,34.9934901820298,77.087,76.596,79.051
"21","Mean5",24,0.126235429442234,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",21,29,-0.00331890014726248,0.0117004051549185,3.928,1.473,2.455,0.00419075250382801,46.0661893039555,11.784,10.311,14.239
"21","Mean5",261,0.146302686624026,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",260,265,-0.00364859221487145,0.0234154632906199,2.455,0.491,1.964,0.00988343553787421,51.4919224900739,128.151,127.66,130.115
"21","Mean5",305,0.101603768746657,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",303,307,-0.00616890490948131,0.0259943879083601,1.964,0.982,0.982,0.00991274149943938,34.6090982794455,149.755,148.773,150.737
"21","Mean5",334,0.0877493754166939,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",333,337,-0.0215838406927931,0.0157885867932682,1.964,0.491,1.473,-0.00289762694976245,34.2150274440623,163.994,163.503,165.467
"21","Mean5",396,0.0764299477621234,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",392,398,-0.0174736795832694,0.0152171205427464,2.946,1.964,0.982,-0.00112827952026149,29.2746236025737,194.436,192.472,195.418
"21","Mean5",437,0.145240345517287,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",436,440,-0.00721659303543833,0.0194005465561832,1.964,0.491,1.473,0.00609197676037241,52.5220374808125,214.567,214.076,216.04
"21","Mean5",474,0.0772431881955585,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",472,476,-0.0332622663765378,0.0192320372771831,1.964,0.982,0.982,-0.00701511454967734,31.8035904724541,232.734,231.752,233.716
"21","Mean5",507,0.143694456044721,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",504,511,-0.0166750921306167,0.001575195434131,3.437,1.473,1.964,-0.00754994834824287,57.0877283525157,248.937,247.464,250.901
"21","Mean5",95,0.0777926749749067,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",94,100,-0.0118176290011798,0,2.946,0.491,2.455,-0.00590881450058988,31.5934193602497,46.645,46.154,49.1
"21","Mean8",127,0.403420458899153,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",124,133,-0.0352049721169809,0.000244774594525522,4.419,1.473,2.946,-0.0174800987612277,158.870384630613,62.357,60.884,65.303
"21","Mean8",157,0.370865437827253,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",156,163,-0.00838619045591925,-0.00932271933932149,3.437,0.491,2.946,-0.00885445489762037,143.326598910739,77.087,76.596,80.033
"21","Mean8",188,0.368715678344898,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",185,193,-0.0313311480992721,0.00725809884636672,3.928,1.473,2.455,-0.0120365246264527,143.716248016522,92.308,90.835,94.763
"21","Mean8",220,0.383593716742582,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",216,226,-0.00251160018730582,-0.02829807160189,4.91,1.964,2.946,-0.0154048358945979,150.603396386266,108.02,106.056,110.966
"21","Mean8",24,0.473053509854838,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",22,28,-0.0314588565833724,0.0317249159252479,2.946,0.982,1.964,0.000133029670937763,178.50548596121,11.784,10.802,13.748
"21","Mean8",261,0.420022561832191,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",259,266,-0.0345664296964796,0.0305968243156954,3.437,0.982,2.455,-0.00198480269039209,159.28815274403,128.151,127.169,130.606
"21","Mean8",305,0.493199523221659,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",303,310,-0.0388872334085394,0.00401217487548418,3.437,0.982,2.455,-0.0174375292665276,192.741737826111,149.755,148.773,152.21
"21","Mean8",334,0.355018943425142,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",333,339,-0.00434208845941,0.0137286620407816,2.946,0.491,2.455,0.00469328679068582,132.231641898647,163.994,163.503,166.449
"21","Mean8",361,0.378070324805245,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",359,364,-0.00810948874036866,0.0114724788216764,2.455,0.982,1.473,0.00168149504065388,142.069277569398,177.251,176.269,178.724
"21","Mean8",396,0.433687369630923,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",395,402,-0.0125899280575539,-0.011749180537227,3.437,0.491,2.946,-0.0121695542973904,168.290252187948,194.436,193.945,197.382
"21","Mean8",437,0.320069388276361,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",436,444,-0.0148567536503342,0.00107487974117746,3.928,0.491,3.437,-0.00689093695457836,123.412316004349,214.567,214.076,218.004
"21","Mean8",474,0.317749350815206,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",471,479,-0.0158464944021115,-0.00553403431101269,3.928,1.473,2.455,-0.0106902643565621,123.970679155936,232.734,231.261,235.189
"21","Mean8",507,0.355316929888042,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",505,515,-0.00843940232429433,-0.0339066025286279,4.91,0.982,3.928,-0.0211730024264611,142.107439079758,248.937,247.955,252.865
"21","Mean8",54,0.375388446639138,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",52,58,0.00225618321910522,0.03041590396322,2.946,0.982,1.964,0.0163360435911626,135.525582792896,26.514,25.532,28.478
"21","Mean8",547,0.375282022902388,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",545,553,-0.0381635519986378,-0.00729002596739179,3.928,0.982,2.946,-0.0227267889830148,150.229815284845,268.577,267.595,271.523
"21","Mean8",580,0.347399003873824,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",578,583,-0.0208164829083479,0.0271486952449875,2.455,0.982,1.473,0.00316610616831977,129.931908774308,284.78,283.798,286.253
"21","Mean8",95,0.345174747775744,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_1_261021.csv",94,100,-0.0141330722404325,-0.00678983440466567,2.946,0.491,2.455,-0.0104614533225491,134.23612544283,46.645,46.154,49.1
"22","Mean4",11,0.252292237587168,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_2_261021.csv",10,14,0.0042804229879248,0.0749705819637823,1.964,0.491,1.473,0.0396255024758536,64.6974105712768,5.401,4.91,6.874
"22","Mean4",112,0.247222068660512,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_2_261021.csv",110,118,-0.0274120815333707,0.0259905388436539,3.928,0.982,2.946,-0.000710771344858441,75.4260544580896,54.992,54.01,57.938
"22","Mean4",139,0.279814883551961,"Tiff_LV18_CA imaging_LV18_DAY27_CS1_2_261021.csv",138,143,-0.00967438774946107,0.0412405329205594,2.455,0.491,1.964,0.0157830725855492,80.3236785904976,68.249,67.758,70.213
