"Table.ID","Cell.Trace","Peak.Time[Frame]","Peak.Intensity[df/F]","Table","Peak.Start[Frame]","Peak.Stop[Frame]","Start.Intensity[df/F]","Stop.Intensity[df/F]","Peak.Duration[s]","Duration.To.Peak[s]","Time.To.Decay[s]","Baseline.Intensity[df/F]","Amplitude","Peak.Time[s]","Peak.Start[s]","Peak.Stop[s]"
"1","Mean2",31,0.0772549825354428,"TIFF_LV16_CA imaging_LV16_DAY15_CS1_1_200820.csv",29,32,0.00804250198127333,0.0194213703562378,1.473,0.982,0.491,0.0137319361687556,3.58311311796642,15.221,14.239,15.712
"1","Mean7",13,0.0767296493871402,"TIFF_LV16_CA imaging_LV16_DAY15_CS1_1_200820.csv",12,17,0.0243820499246652,0.0190678828847172,2.455,0.491,1.964,0.0217249664046912,3.10262199968033,6.383,5.892,8.347
"2","Mean7",7,0.0959967867184362,"TIFF_LV16_CA imaging_LV16_DAY15_CS1_2_200820.csv",6,9,0.0674597861637626,0.0383489853298394,1.473,0.491,0.982,0.052904385746801,1.09666458177247,3.437,2.946,4.419
"2","Mean9",22,0.0920902140979592,"TIFF_LV16_CA imaging_LV16_DAY15_CS1_2_200820.csv",21,23,0.0241888556694824,0.0271786022433131,0.982,0.491,0.491,0.0256837289563977,1.68998799353711,10.802,10.311,11.293
"3","Mean5",6,0.0844067729945525,"TIFF_LV16_CA imaging_LV16_DAY15_CS1_3_200820.csv",5,7,0.00327440067651294,0.0357922476351551,0.982,0.491,0.491,0.019533324155834,3.32116788321167,2.946,2.455,3.437
"4",NA,NA,NA,"TIFF_LV16_CA imaging_LV16_DAY15_CS1_4_200820.csv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","Mean2",18,0.0753081664098613,"TIFF_LV16_CA imaging_LV16_DAY15_CS1_5_200820.csv",16,19,0.0191488930338173,0.0425756224150515,1.473,0.982,0.491,0.0308622577244344,1.44013795368697,8.838,7.856,9.329
"6","Mean6",306,0.0880710077282118,"TIFF_LV16_CA imaging_LV16_DAY15_CS2_1_200820.csv",302,308,0.0100783752172534,0.0620880382147502,2.946,1.964,0.982,0.0360832067160018,1.44077552256892,150.246,148.282,151.228
"7","Mean1",8,0.0991869918699188,"TIFF_LV16_CA imaging_LV16_DAY15_CS2_2_200820.csv",6,12,0.0160646290007203,0.0509519398991458,2.946,0.982,1.964,0.033508284449933,2.17304824226781,3.928,2.946,5.892
"7","Mean11",34,0.0859768604257523,"TIFF_LV16_CA imaging_LV16_DAY15_CS2_2_200820.csv",33,36,0.045482605492164,0.0312643128820917,1.473,0.491,0.982,0.0383734591871279,1.57500796606853,16.694,16.203,17.676
"7","Mean9",36,0.0754856057224131,"TIFF_LV16_CA imaging_LV16_DAY15_CS2_2_200820.csv",35,38,0.0200990417657258,0.0174828441805178,1.473,0.491,0.982,0.0187909429731218,1.87580179441571,17.676,17.185,18.658
"8","Mean1",34,0.113162268578183,"TIFF_LV16_CA imaging_LV16_DAY15_CS2_3_200820.csv",33,35,0.0578610091457725,0.0818586627085352,0.982,0.491,0.491,0.0698598359271538,0.757241942064462,16.694,16.203,17.185
"8","Mean1",53,0.105607451715832,"TIFF_LV16_CA imaging_LV16_DAY15_CS2_3_200820.csv",52,57,0.0671756539360596,0.0467687603878732,2.455,0.491,1.964,0.0569722071619664,0.850498338870431,26.023,25.532,27.987
"8","Mean1",73,0.0871825865915333,"TIFF_LV16_CA imaging_LV16_DAY15_CS2_3_200820.csv",72,75,0.0727928824737137,0.041871461457102,1.473,0.491,0.982,0.0573321719654078,0.522002681121408,35.843,35.352,36.825
"8","Mean1",92,0.0831385375652158,"TIFF_LV16_CA imaging_LV16_DAY15_CS2_3_200820.csv",91,93,0.0422003181911102,0.0469465207846345,0.982,0.491,0.491,0.0445734194878724,0.67439917623516,45.172,44.681,45.663
"9","Mean3",29,0.0947099833242923,"TIFF_LV16_CA imaging_LV16_DAY15_CS2_4_200820.csv",28,31,0.0398408775842324,0.0510718662728788,1.473,0.491,0.982,0.0454563719285556,1.26431355281062,14.239,13.748,15.221
"9","Mean7",10,0.0814066365353904,"TIFF_LV16_CA imaging_LV16_DAY15_CS2_4_200820.csv",9,11,0.037472730499045,0.0274417293821697,0.982,0.491,0.491,0.0324572299406073,1.25650478017899,4.91,4.419,5.401
"10","Mean5",17,0.0880363936800661,"TIFF_LV16_CA imaging_LV16_DAY15_CS2_5_200820.csv",16,18,0.0320994706188354,0.0428604942930874,0.982,0.491,0.491,0.0374799824559614,1.31183965399974,8.347,7.856,8.838
"10","Mean6",7,0.0757169361250993,"TIFF_LV16_CA imaging_LV16_DAY15_CS2_5_200820.csv",6,9,0.0495944871455075,0.0295997879671349,1.473,0.491,0.982,0.0395971375563212,0.937237887534517,3.437,2.946,4.419
"11","Mean11",118,0.0934746014456876,"TIFF_LV16_CA imaging_LV16_Day21_CS1_1_260820.csv",116,125,-0.0166023038584678,-0.0145779010022995,4.419,0.982,3.437,-0.0155901024303837,17.2373259538989,57.938,56.956,61.375
"11","Mean6",11,0.181842145283114,"TIFF_LV16_CA imaging_LV16_Day21_CS1_1_260820.csv",7,15,-0.00691438130481069,0.0108075226846453,3.928,1.964,1.964,0.0019465706899173,28.4319174464582,5.401,3.437,7.365
"11","Mean6",119,0.145607542961423,"TIFF_LV16_CA imaging_LV16_Day21_CS1_1_260820.csv",116,122,-0.014061945556851,0.00852638515739843,2.946,1.473,1.473,-0.0027677801997263,23.4502430020805,58.429,56.956,59.902
"11","Mean6",157,0.129234044710296,"TIFF_LV16_CA imaging_LV16_Day21_CS1_1_260820.csv",155,160,0.00684341258174073,0.0367111066051604,2.455,0.982,1.473,0.0217772595934506,16.9831995612607,77.087,76.105,78.56
"11","Mean6",215,0.198083844477113,"TIFF_LV16_CA imaging_LV16_Day21_CS1_1_260820.csv",213,220,-0.0254777715820957,0.0163836366401379,3.437,0.982,2.455,-0.00454706747097889,32.0251644524142,105.565,104.583,108.02
"11","Mean6",265,0.161646474375222,"TIFF_LV16_CA imaging_LV16_Day21_CS1_1_260820.csv",264,270,-0.0109900136868252,-0.00843513965630869,2.946,0.491,2.455,-0.00971257667156694,27.0827473331851,130.115,129.624,132.57
"11","Mean6",291,0.121569422618746,"TIFF_LV16_CA imaging_LV16_Day21_CS1_1_260820.csv",288,295,-0.00159172707456796,0.00592081918183189,3.437,1.473,1.964,0.00216454605363197,18.8715570179025,142.881,141.408,144.845
"11","Mean6",339,0.167617985502104,"TIFF_LV16_CA imaging_LV16_Day21_CS1_1_260820.csv",338,344,-0.0397627616971664,0.000709687230698973,2.946,0.491,2.455,-0.0195265372332337,29.577590404879,166.449,165.958,168.904
"11","Mean6",384,0.193531707811629,"TIFF_LV16_CA imaging_LV16_Day21_CS1_1_260820.csv",381,389,-0.0117503928625742,0.0129264459877325,3.928,1.473,2.455,0.000588026562579132,30.4941287716155,188.544,187.071,190.999
"11","Mean6",420,0.157864855274497,"TIFF_LV16_CA imaging_LV16_Day21_CS1_1_260820.csv",418,427,-0.019293354286004,-0.00470421250063364,4.419,0.982,3.437,-0.0119987833933188,26.846402212392,206.22,205.238,209.657
"11","Mean6",472,0.18508642976631,"TIFF_LV16_CA imaging_LV16_Day21_CS1_1_260820.csv",471,477,-0.0238556293404979,-0.0165559892533077,2.946,0.491,2.455,-0.0202058092969028,32.4457786504358,231.752,231.261,234.207
"11","Mean6",534,0.197070005576114,"TIFF_LV16_CA imaging_LV16_Day21_CS1_1_260820.csv",531,537,-0.0228316520504893,0.0158260252445886,2.946,1.473,1.473,-0.00350281340295036,31.6998894726108,262.194,260.721,263.667
"11","Mean6",582,0.177330562173671,"TIFF_LV16_CA imaging_LV16_Day21_CS1_1_260820.csv",578,591,-0.0122877274801034,-0.0222030719318701,6.383,1.964,4.419,-0.0172453997059868,30.7521054797355,285.762,283.798,290.181
"11","Mean6",61,0.174877072033254,"TIFF_LV16_CA imaging_LV16_Day21_CS1_1_260820.csv",59,66,0.00251432047447651,-0.00892178232878805,3.437,0.982,2.455,-0.00320373092715577,28.1450986219025,29.951,28.969,32.406
"11","Mean7",61,0.0881619773862739,"TIFF_LV16_CA imaging_LV16_Day21_CS1_1_260820.csv",57,64,-0.0244543781225349,-0.00171443597160133,3.437,1.964,1.473,-0.0130844070470681,16.0016656911693,29.951,27.987,31.424
"12","Mean14",32,0.0820113863929459,"TIFF_LV16_CA imaging_LV16_Day21_CS1_2_260820.csv",30,34,0.0150874948887049,0.00209694161066088,1.964,0.982,0.982,0.00859221824968289,9.96760639388333,15.712,14.73,16.694
"12","Mean14",9,0.0754794132757373,"TIFF_LV16_CA imaging_LV16_Day21_CS1_2_260820.csv",8,12,0.0327542279585226,0.0216509221300733,1.964,0.491,1.473,0.0272025750442979,6.55420830283981,4.419,3.928,5.892
"12","Mean16",117,0.0945538626698047,"TIFF_LV16_CA imaging_LV16_Day21_CS1_2_260820.csv",114,119,-0.00906313225153805,0.0124282588050703,2.455,1.473,0.982,0.00168256327676614,12.6084860541048,57.447,55.974,58.429
"12","Mean16",157,0.124086461042983,"TIFF_LV16_CA imaging_LV16_Day21_CS1_2_260820.csv",156,161,-0.000887732771790727,0.00883603782154501,2.455,0.491,1.964,0.00397415252487714,16.3068071274384,77.087,76.596,79.051
"12","Mean16",198,0.117335562987737,"TIFF_LV16_CA imaging_LV16_Day21_CS1_2_260820.csv",196,200,-0.0146166233122756,0.0553387835996531,1.964,0.982,0.982,0.0203610801436887,13.1655465416569,97.218,96.236,98.2
"12","Mean16",22,0.0974957677856228,"TIFF_LV16_CA imaging_LV16_Day21_CS1_2_260820.csv",19,28,-0.00850571865064617,0.0158140303067839,4.419,1.473,2.946,0.00365415582806886,12.7402185970731,10.802,9.329,13.748
"12","Mean16",226,0.0759114744621991,"TIFF_LV16_CA imaging_LV16_Day21_CS1_2_260820.csv",224,229,0.00360254345761581,0.000536768652710604,2.455,0.982,1.473,0.00206965605516321,10.0249866608912,110.966,109.984,112.439
"12","Mean16",290,0.0909822866344605,"TIFF_LV16_CA imaging_LV16_Day21_CS1_2_260820.csv",289,293,-0.0148850076386309,0.0249597423510466,1.964,0.491,1.473,0.00503736735620786,11.6681399229161,142.39,141.899,143.863
"12","Mean16",421,0.0957822370865849,"TIFF_LV16_CA imaging_LV16_Day21_CS1_2_260820.csv",418,424,-0.0118192328337257,-0.00351996366489129,2.946,1.473,1.473,-0.00766959824930849,14.0449313364719,206.711,205.238,208.184
"12","Mean16",483,0.0858107271150748,"TIFF_LV16_CA imaging_LV16_Day21_CS1_2_260820.csv",481,485,-0.0029625500639994,0.0122940666418926,1.964,0.982,0.982,0.0046657582889466,11.0164842582325,237.153,236.171,238.135
"12","Mean16",529,0.102151203600479,"TIFF_LV16_CA imaging_LV16_Day21_CS1_2_260820.csv",526,531,-0.0258268301746564,0.0261984392419175,2.455,1.473,0.982,0.000185804533630556,13.8431282919247,259.739,258.266,260.721
"12","Mean16",593,0.08502621908419,"TIFF_LV16_CA imaging_LV16_Day21_CS1_2_260820.csv",590,594,-0.0113650439737396,0.0229881497997439,1.964,1.473,0.491,0.00581155291300214,10.7544205823274,291.163,289.69,291.654
"12","Mean4",116,0.0801033591731267,"TIFF_LV16_CA imaging_LV16_Day21_CS1_2_260820.csv",115,119,0.00265728370626941,0.012498396466729,1.964,0.491,1.473,0.00757784008649921,9.8462819185988,56.956,56.465,58.429
"12","Mean4",22,0.105420858760789,"TIFF_LV16_CA imaging_LV16_Day21_CS1_2_260820.csv",19,25,0.0312826433558744,0.0501585207176499,2.946,1.473,1.473,0.0407205820367622,8.7839035536609,10.802,9.329,12.275
"12","Mean5",116,0.209014976726986,"TIFF_LV16_CA imaging_LV16_Day21_CS1_2_260820.csv",115,119,-0.0127740306930454,0.0627527272434945,1.964,0.491,1.473,0.0249893482752245,24.9838710677696,56.956,56.465,58.429
"12","Mean5",157,0.0960343427684837,"TIFF_LV16_CA imaging_LV16_Day21_CS1_2_260820.csv",155,161,-0.00335227866519822,0.0240126052109041,2.946,0.982,1.964,0.0103301632728529,11.6354563682368,77.087,76.105,79.051
"12","Mean5",198,0.120931242111694,"TIFF_LV16_CA imaging_LV16_Day21_CS1_2_260820.csv",197,203,-0.0212793324383205,0.00725121188491315,2.946,0.491,2.455,-0.00701406027670369,17.3702378603013,97.218,96.727,99.673
"12","Mean5",22,0.139139662199641,"TIFF_LV16_CA imaging_LV16_Day21_CS1_2_260820.csv",20,25,0.00818374024261816,0.0648509160483308,2.455,0.982,1.473,0.0365173281454745,13.9323157554382,10.802,9.82,12.275
"12","Mean5",290,0.10638058411647,"TIFF_LV16_CA imaging_LV16_Day21_CS1_2_260820.csv",289,298,-0.024904938380777,-0.0117852290723754,4.419,0.491,3.928,-0.0183450837265762,16.9331306212544,142.39,141.899,146.318
"12","Mean5",332,0.0764030130312798,"TIFF_LV16_CA imaging_LV16_Day21_CS1_2_260820.csv",331,333,-0.0066724011801307,0.0239080977225407,0.982,0.491,0.491,0.00861784827120499,9.20271720260502,163.012,162.521,163.503
"12","Mean5",421,0.207929706655519,"TIFF_LV16_CA imaging_LV16_Day21_CS1_2_260820.csv",420,424,-0.0383462091918355,0.0583071394692626,1.964,0.491,1.473,0.00998046513871356,26.8741825235229,206.711,206.22,208.184
"12","Mean5",482,0.0864920051771401,"TIFF_LV16_CA imaging_LV16_Day21_CS1_2_260820.csv",480,485,-0.0206522875081395,0.0178386243598916,2.455,0.982,1.473,-0.00140683157412398,11.9334096173249,236.662,235.68,238.135
"12","Mean5",529,0.130143979162815,"TIFF_LV16_CA imaging_LV16_Day21_CS1_2_260820.csv",527,534,-0.0369152605050123,0.00872235575956841,3.437,0.982,2.455,-0.014096452372722,19.5825134496846,259.739,258.757,262.194
"12","Mean5",593,0.0946033940816605,"TIFF_LV16_CA imaging_LV16_Day21_CS1_2_260820.csv",591,595,-0.0328635855715353,0.0395440257892326,1.964,0.982,0.982,0.00334022010884864,12.3901621255424,291.163,290.181,292.145
"13","Mean3",191,0.173130430266292,"TIFF_LV16_CA imaging_LV16_Day21_CS1_3_260820.csv",189,196,-0.0299606015863239,0.00826550524199236,3.437,0.982,2.455,-0.0108475481721658,26.230308991242,93.781,92.799,96.236
"13","Mean3",269,0.14000163232599,"TIFF_LV16_CA imaging_LV16_Day21_CS1_3_260820.csv",265,275,-0.0226967509293128,-0.00233719403162259,4.91,1.964,2.946,-0.0125169724804677,21.7450488636865,132.079,130.115,135.025
"13","Mean3",337,0.309429650459648,"TIFF_LV16_CA imaging_LV16_Day21_CS1_3_260820.csv",334,341,-0.00842873784102626,0.0279053547712149,3.437,1.473,1.964,0.0097383084650943,42.7279208589994,165.467,163.994,167.431
"13","Mean3",41,0.324165102354259,"TIFF_LV16_CA imaging_LV16_Day21_CS1_3_260820.csv",40,47,-0.00384338574089051,0.025909465264845,3.437,0.491,2.946,0.0110330397619773,44.6442059347228,20.131,19.64,23.077
"13","Mean3",450,0.170043850211831,"TIFF_LV16_CA imaging_LV16_Day21_CS1_3_260820.csv",449,453,-0.00697448377690554,0.0277643811629582,1.964,0.491,1.473,0.0103949486930263,22.7616373029744,220.95,220.459,222.423
"13","Mean3",539,0.267248862936555,"TIFF_LV16_CA imaging_LV16_Day21_CS1_3_260820.csv",535,542,-0.00246332831269426,0.0560407191137956,3.437,1.964,1.473,0.0267886954005507,34.2831492556326,264.649,262.685,266.122
"13","Mean3",92,0.199870897853491,"TIFF_LV16_CA imaging_LV16_Day21_CS1_3_260820.csv",91,95,0.00040808149758495,0.0261617338269884,1.964,0.491,1.473,0.0132849076622867,26.6021412871938,45.172,44.681,46.645
"13","Mean9",187,0.0841567916007257,"TIFF_LV16_CA imaging_LV16_Day21_CS1_3_260820.csv",184,190,0.0134616126915505,0.00301076929015322,2.946,1.473,1.473,0.00823619099085186,10.8242346703674,91.817,90.344,93.29
"14","Mean12",114,0.0831528489165803,"TIFF_LV16_CA imaging_LV16_Day21_CS1_4_260820.csv",113,120,0.00531701959496218,-0.00359258080740696,3.437,0.491,2.946,0.00086221939377761,38.8511358885017,55.974,55.483,58.92
"14","Mean12",202,0.115855598780575,"TIFF_LV16_CA imaging_LV16_Day21_CS1_4_260820.csv",201,207,-0.0153249232727384,-0.013251490921035,2.946,0.491,2.455,-0.0142882070968867,61.4436262854325,99.182,98.691,101.637
"14","Mean12",295,0.106052985434651,"TIFF_LV16_CA imaging_LV16_Day21_CS1_4_260820.csv",294,298,-0.00913541976740606,0.020960142882071,1.964,0.491,1.473,0.00591236155733246,47.2784934175155,144.845,144.354,146.318
"14","Mean12",30,0.0838405715282838,"TIFF_LV16_CA imaging_LV16_Day21_CS1_4_260820.csv",25,32,0.00714410354844337,0.020405858986071,3.437,2.455,0.982,0.0137749812672572,33.0794378913449,14.73,12.275,15.712
"14","Mean12",505,0.0871970684540612,"TIFF_LV16_CA imaging_LV16_Day21_CS1_4_260820.csv",501,507,-0.0587335639428062,-0.00726727774755446,2.946,1.964,0.982,-0.0330004208451803,56.7477611643202,247.955,245.991,248.937
"14","Mean12",79,0.0903790685977643,"TIFF_LV16_CA imaging_LV16_Day21_CS1_4_260820.csv",76,82,0.0135902199685906,-0.000944335526518366,2.946,1.473,1.473,0.0063229422210361,39.6846640627342,38.789,37.316,40.262
"14","Mean6",114,0.19497534949686,"TIFF_LV16_CA imaging_LV16_Day21_CS1_4_260820.csv",113,116,0.00852878464818764,0.0951287518451698,1.473,0.491,0.982,0.0518287682466787,67.5825098480279,55.974,55.483,56.956
"14","Mean6",202,0.275043656957617,"TIFF_LV16_CA imaging_LV16_Day21_CS1_4_260820.csv",201,210,0.00615538982527574,-0.00251811401943092,4.419,0.491,3.928,0.00181863790292241,128.995274492231,99.182,98.691,103.11
"14","Mean6",295,0.221024804870283,"TIFF_LV16_CA imaging_LV16_Day21_CS1_4_260820.csv",294,301,-0.0261073430520314,0.00378199500236371,3.437,0.491,2.946,-0.0111626740248338,109.620589202847,144.845,144.354,147.791
"14","Mean6",30,0.229920211482986,"TIFF_LV16_CA imaging_LV16_Day21_CS1_4_260820.csv",25,35,-0.000646412411118364,0.0281623556426014,4.91,2.455,2.455,0.0137579716157415,102.054737018607,14.73,12.275,17.185
"14","Mean6",369,0.217262105760789,"TIFF_LV16_CA imaging_LV16_Day21_CS1_4_260820.csv",366,375,-0.0195756833158062,-0.000877963125548669,4.419,1.473,2.946,-0.0102268232206774,107.402305028419,181.179,179.706,184.125
"14","Mean6",413,0.168443496801706,"TIFF_LV16_CA imaging_LV16_Day21_CS1_4_260820.csv",412,417,-0.0249592374263138,-0.00411002518114021,2.455,0.491,1.964,-0.014534631303727,86.3878203493141,202.783,202.292,204.747
"14","Mean6",505,0.239471678453241,"TIFF_LV16_CA imaging_LV16_Day21_CS1_4_260820.csv",503,511,-0.0176750378681898,-0.00381093884166751,3.928,0.982,2.946,-0.0107429883549287,118.131603535329,247.955,246.973,250.901
"14","Mean6",78,0.23405918050343,"TIFF_LV16_CA imaging_LV16_Day21_CS1_4_260820.csv",77,81,0.00754469411185826,0.0755144767436251,1.964,0.491,1.473,0.0415295854277417,90.8972686710467,38.298,37.807,39.771
"14","Mean7",202,0.120672504751585,"TIFF_LV16_CA imaging_LV16_Day21_CS1_4_260820.csv",199,206,-0.00976961472192119,0.0211911824786402,3.437,1.473,1.964,0.00571078387835948,54.2758448382518,99.182,97.709,101.146
"14","Mean7",295,0.0800930777838961,"TIFF_LV16_CA imaging_LV16_Day21_CS1_4_260820.csv",294,300,-0.00343712808853048,0.00225589285397095,2.946,0.491,2.455,-0.000590617617279764,38.0924685130638,144.845,144.354,147.3
"14","Mean7",413,0.0940458639003856,"TIFF_LV16_CA imaging_LV16_Day21_CS1_4_260820.csv",411,417,-0.0212711156900012,-0.000657228626747412,2.946,0.982,1.964,-0.0109641721583743,49.5774452599715,202.783,201.801,204.747
"15","Mean1",141,0.279446386530641,"TIFF_LV16_CA imaging_LV16_Day21_CS1_5_260820.csv",138,147,-0.00180732919550077,-0.00271099379325104,4.419,1.473,2.946,-0.00225916149437591,116.140138259347,69.231,67.758,72.177
"15","Mean1",18,0.276394536792625,"TIFF_LV16_CA imaging_LV16_Day21_CS1_5_260820.csv",16,24,0.017898900541406,0.0398563648902524,3.928,0.982,2.946,0.0288776327158292,102.045017084476,8.838,7.856,11.784
"15","Mean1",236,0.254643171387125,"TIFF_LV16_CA imaging_LV16_Day21_CS1_5_260820.csv",234,243,-0.000190245178473765,0.0136580184379285,4.419,0.982,3.437,0.00673388662972739,102.206785806515,115.876,114.894,119.313
"15","Mean1",310,0.278035401456961,"TIFF_LV16_CA imaging_LV16_Day21_CS1_5_260820.csv",308,316,-0.0185568317836279,0.0092744524505956,3.928,0.982,2.946,-0.00464118966651614,116.540474995707,152.21,151.228,155.156
"15","Mean1",346,0.128050858877712,"TIFF_LV16_CA imaging_LV16_Day21_CS1_5_260820.csv",344,350,-0.0114543451206076,0.00890188897608452,2.946,0.982,1.964,-0.00127622807226153,53.3183171732017,169.886,168.904,171.85
"15","Mean1",435,0.273303052642426,"TIFF_LV16_CA imaging_LV16_Day21_CS1_5_260820.csv",433,440,-0.00571528223664918,0.0173281650059847,3.437,0.982,2.455,0.00580644138466778,110.282149688525,213.585,212.603,216.04
"15","Mean1",463,0.152632121313009,"TIFF_LV16_CA imaging_LV16_Day21_CS1_5_260820.csv",459,465,-0.0226153955910681,0.0333563212923988,2.946,1.964,0.982,0.00537046285066537,60.7122915896509,227.333,225.369,228.315
"15","Mean1",542,0.286223871013769,"TIFF_LV16_CA imaging_LV16_Day21_CS1_5_260820.csv",541,548,-0.016590964939399,0.00593723494486849,3.437,0.491,2.946,-0.00532686499726526,120.199062557791,266.122,265.631,269.068
"15","Mean11",140,0.121285918369304,"TIFF_LV16_CA imaging_LV16_Day21_CS1_5_260820.csv",139,148,-0.0138352237317713,-0.00608826546755007,4.419,0.491,3.928,-0.00996174459966067,54.1101225385805,68.74,68.249,72.668
"15","Mean11",17,0.146348478892415,"TIFF_LV16_CA imaging_LV16_Day21_CS1_5_260820.csv",15,21,0.0187058361058111,0.0424165140605374,2.946,0.982,1.964,0.0305611750831743,47.7362038744369,8.347,7.365,10.311
"15","Mean11",236,0.0841427051074315,"TIFF_LV16_CA imaging_LV16_Day21_CS1_5_260820.csv",232,239,-0.00511989568452244,-0.00626084622096095,3.437,1.964,1.473,-0.00569037095274169,37.0359261542282,115.876,113.912,117.349
"15","Mean11",310,0.100614579238535,"TIFF_LV16_CA imaging_LV16_Day21_CS1_5_260820.csv",308,312,-0.0150241133663794,-0.0101439131727055,1.964,0.982,0.982,-0.0125840132695424,46.6689430748594,152.21,151.228,153.192
"15","Mean11",435,0.104353828895771,"TIFF_LV16_CA imaging_LV16_Day21_CS1_5_260820.csv",433,438,-0.037028159426265,0.00592527253377305,2.455,0.982,1.473,-0.015551443446246,49.4339391093205,213.585,212.603,215.058
"15","Mean11",462,0.0954659200951111,"TIFF_LV16_CA imaging_LV16_Day21_CS1_5_260820.csv",460,466,-0.0137489333550658,-0.00222437415507352,2.946,0.982,1.964,-0.00798665375506968,42.6509038053389,226.842,225.86,228.806
"15","Mean2",141,0.0843615216864551,"TIFF_LV16_CA imaging_LV16_Day21_CS1_5_260820.csv",139,143,-0.0142379452386721,0.0214974557790163,1.964,0.982,0.982,0.00362975527017208,33.283684255575,69.231,68.249,70.213
"15","Mean2",18,0.120397383086988,"TIFF_LV16_CA imaging_LV16_Day21_CS1_5_260820.csv",16,23,0.0517179549309426,0.0404070753574024,3.437,0.982,2.455,0.0460625151441725,30.6464033133,8.838,7.856,11.293
"15","Mean2",237,0.0895468863581294,"TIFF_LV16_CA imaging_LV16_Day21_CS1_5_260820.csv",234,239,-0.00332444875212022,0.0101962684758905,2.455,1.473,0.982,0.00343590986188516,35.5013977752153,116.367,114.894,117.349
"15","Mean2",435,0.106091591955416,"TIFF_LV16_CA imaging_LV16_Day21_CS1_5_260820.csv",431,442,-0.0300460382844681,-0.00455536709474193,5.401,1.964,3.437,-0.017300702689605,50.8715510243983,213.585,211.621,217.022
"15","Mean2",463,0.0849042888296584,"TIFF_LV16_CA imaging_LV16_Day21_CS1_5_260820.csv",461,465,-0.0401938454082868,0.0182699297310395,1.964,0.982,0.982,-0.0109619578386236,39.5232512121847,227.333,226.351,228.315
"15","Mean5",141,0.176740240927112,"TIFF_LV16_CA imaging_LV16_Day21_CS1_5_260820.csv",138,147,0.00132471790179929,0.011445943885331,4.419,1.473,2.946,0.00638533089356513,70.2330605242381,69.231,67.758,72.177
"15","Mean5",17,0.211888151875572,"TIFF_LV16_CA imaging_LV16_Day21_CS1_5_260820.csv",16,20,0.0092825556572126,0.0536558401951815,1.964,0.491,1.473,0.0314691979261971,74.3822136382854,8.347,7.856,9.82
"15","Mean5",235,0.179418267764562,"TIFF_LV16_CA imaging_LV16_Day21_CS1_5_260820.csv",234,240,-0.0247312442817932,0.0175263037511436,2.946,0.491,2.455,-0.0036024702653248,75.4548640172011,115.385,114.894,117.84
"15","Mean5",310,0.143641354071363,"TIFF_LV16_CA imaging_LV16_Day21_CS1_5_260820.csv",307,315,-0.00472705093016159,0.000609942055504795,3.928,1.473,2.455,-0.0020585544373284,60.0684212192756,152.21,150.737,154.665
"15","Mean5",346,0.100202043305886,"TIFF_LV16_CA imaging_LV16_Day21_CS1_5_260820.csv",345,350,-0.0390648825861543,0.0036120006099421,2.455,0.491,1.964,-0.0177264409881061,48.6189589329747,169.886,169.395,171.85
"15","Mean5",435,0.140706007929247,"TIFF_LV16_CA imaging_LV16_Day21_CS1_5_260820.csv",433,439,-0.0125800548947849,0.0142764562366576,2.946,0.982,1.964,0.000848200670936316,57.6598692695493,213.585,212.603,215.549
"15","Mean5",462,0.106920936261055,"TIFF_LV16_CA imaging_LV16_Day21_CS1_5_260820.csv",461,465,-0.0277618938700823,0.0167352851479109,1.964,0.491,1.473,-0.00551330436108568,46.3538199459972,226.842,226.351,228.315
"15","Mean5",542,0.194685879841415,"TIFF_LV16_CA imaging_LV16_Day21_CS1_5_260820.csv",540,547,-0.0154200975907288,-0.00635673985971334,3.437,0.982,2.455,-0.0108884187252211,84.7531318622701,266.122,265.14,268.577
"15","Mean6",17,0.0829990457750067,"TIFF_LV16_CA imaging_LV16_Day21_CS1_5_260820.csv",16,18,0.0225956772681372,0.0507036251285424,0.982,0.491,0.491,0.0366496511983398,19.1086939256627,8.347,7.856,8.838
"15","Mean8",141,0.158174378600656,"TIFF_LV16_CA imaging_LV16_Day21_CS1_5_260820.csv",138,144,-0.00637176068236865,0.037925208150968,2.946,1.473,1.473,0.0157767237342997,58.706984792918,69.231,67.758,70.704
"15","Mean8",18,0.188628544673575,"TIFF_LV16_CA imaging_LV16_Day21_CS1_5_260820.csv",14,21,0.0244488325224437,0.0611220813061093,3.437,1.964,1.473,0.0427854569142765,60.1274504364064,8.838,6.874,10.311
"15","Mean8",235,0.164474889562934,"TIFF_LV16_CA imaging_LV16_Day21_CS1_5_260820.csv",234,243,-0.00466176740019948,0.00978156871526575,4.419,0.491,3.928,0.00255990065753313,66.753492537051,115.385,114.894,119.313
"15","Mean8",311,0.134000366427132,"TIFF_LV16_CA imaging_LV16_Day21_CS1_5_260820.csv",308,315,-0.0272479286688516,-0.00650408159110799,3.437,1.473,1.964,-0.0168760051299798,62.2025472184005,152.701,151.228,154.665
"15","Mean8",347,0.122366304989516,"TIFF_LV16_CA imaging_LV16_Day21_CS1_5_260820.csv",345,352,-0.0122956659813122,-0.0268509659426337,3.437,0.982,2.455,-0.019573315961973,58.5181488875798,170.377,169.395,172.832
