"Table.ID","Cell.Trace","Peak.Time[Frame]","Peak.Intensity[df/F]","Table","Peak.Start[Frame]","Peak.Stop[Frame]","Start.Intensity[df/F]","Stop.Intensity[df/F]","Peak.Duration[s]","Duration.To.Peak[s]","Time.To.Decay[s]","Baseline.Intensity[df/F]","Amplitude","Peak.Time[s]","Peak.Start[s]","Peak.Stop[s]"
"4","Mean2",543,0.149065859740429,"M2_2_tif_clean_M2_MA_1229_Day37_CS1.czi #4_4_1.csv",542,547,0.00733404681838181,0.00214045514551295,1.985,0.397,1.588,0.00473725098194738,17.1226920669603,215.571,215.174,217.159
"4","Mean2",606,0.155128671776958,"M2_2_tif_clean_M2_MA_1229_Day37_CS1.czi #4_4_1.csv",604,611,0.00497628658195388,6.51915272745077e-05,2.779,0.794,1.985,0.00252073905461419,18.1049250142274,240.582,239.788,242.567
"4","Mean2",639,0.157546190913388,"M2_2_tif_clean_M2_MA_1229_Day37_CS1.czi #4_4_1.csv",636,645,0.00542719464560253,0.00437326495466476,3.573,1.191,2.382,0.00490022980013365,18.1094365828829,253.683,252.492,256.065
"4","Mean2",665,0.201735181150956,"M2_2_tif_clean_M2_MA_1229_Day37_CS1.czi #4_4_1.csv",661,669,0.00374851281828404,0.00848576380023134,3.176,1.588,1.588,0.00611713830925769,23.2075091635151,264.005,262.417,265.593
"4","Mean2",699,0.158746801540693,"M2_2_tif_clean_M2_MA_1229_Day37_CS1.czi #4_4_1.csv",696,704,0.00629641500926274,0.00471008784558295,3.176,1.191,1.985,0.00550325142742284,18.1803326617539,277.503,276.312,279.488
"4","Mean2",744,0.121929886512416,"M2_2_tif_clean_M2_MA_1229_Day37_CS1.czi #4_4_1.csv",743,748,0.00608454254562051,0.00116258223639534,1.985,0.397,1.588,0.00362356239100792,14.0354900870325,295.368,294.971,296.956
"4","Mean2",84,0.202338202778246,"M2_2_tif_clean_M2_MA_1229_Day37_CS1.czi #4_4_1.csv",83,89,0.00434610181830026,0.0134131567367294,2.382,0.397,1.985,0.00887962927751484,22.9513165148676,33.348,32.951,35.333
"4","Mean3",114,0.42193287805915,"M2_2_tif_clean_M2_MA_1229_Day37_CS1.czi #4_4_1.csv",113,124,0.00641458294581895,0.00723832806313605,4.367,0.397,3.97,0.0068264555044775,49.2469199943248,45.258,44.861,49.228
"4","Mean3",13,0.440363510748545,"M2_2_tif_clean_M2_MA_1229_Day37_CS1.czi #4_4_1.csv",12,20,0.0378657029734542,0.0380038795737784,3.176,0.397,2.779,0.0379347912736163,47.7428771866091,5.161,4.764,7.94
"4","Mean3",145,0.360136050806473,"M2_2_tif_clean_M2_MA_1229_Day37_CS1.czi #4_4_1.csv",142,153,0.00193447240453859,0.00744559296362241,4.367,1.191,3.176,0.0046900326840805,42.1689973116937,57.565,56.374,60.741
"4","Mean3",187,0.392219594504823,"M2_2_tif_clean_M2_MA_1229_Day37_CS1.czi #4_4_1.csv",184,194,0.00465017404937156,0.0110328700874234,3.97,1.191,2.779,0.00784152206839748,45.6014052115907,74.239,73.048,77.018
"4","Mean3",213,0.434969308851274,"M2_2_tif_clean_M2_MA_1229_Day37_CS1.czi #4_4_1.csv",207,223,0.00263598437541524,0.00382111444742643,6.352,2.382,3.97,0.00322854941142084,51.2203653886447,84.561,82.179,88.531
"4","Mean3",258,0.368405388887413,"M2_2_tif_clean_M2_MA_1229_Day37_CS1.czi #4_4_1.csv",256,266,0.00260941195227585,0.000239151808253479,3.97,0.794,3.176,0.00142428188026467,43.5374839661254,102.426,101.632,105.602
"4","Mean3",308,0.371806659049239,"M2_2_tif_clean_M2_MA_1229_Day37_CS1.czi #4_4_1.csv",304,315,2.65724231392419e-05,0.00604256902186911,4.367,1.588,2.779,0.00303457072250417,43.7499603552263,122.276,120.688,125.055
"4","Mean3",336,0.43057423006404,"M2_2_tif_clean_M2_MA_1229_Day37_CS1.czi #4_4_1.csv",334,344,0.00426221667153839,0.0118938165971355,3.97,0.794,3.176,0.00807801663433694,50.1236215345171,133.392,132.598,136.568
"4","Mean3",364,0.426200409215316,"M2_2_tif_clean_M2_MA_1229_Day37_CS1.czi #4_4_1.csv",362,371,0.00138708048786967,0.0058831344830335,3.573,0.794,2.779,0.00363510748545159,50.1318179530877,144.508,143.714,147.287
"4","Mean3",400,0.393383466638323,"M2_2_tif_clean_M2_MA_1229_Day37_CS1.czi #4_4_1.csv",397,406,0.00744027847899453,0.00157308744984451,3.573,1.191,2.382,0.00450668296441952,46.1351181592877,158.8,157.609,161.182
"4","Mean3",442,0.327478542768315,"M2_2_tif_clean_M2_MA_1229_Day37_CS1.czi #4_4_1.csv",439,449,0.00670156511572288,0.00293890999920281,3.97,1.191,2.779,0.00482023755746285,38.2791662061804,175.474,174.283,178.253
"4","Mean3",45,0.422235803682938,"M2_2_tif_clean_M2_MA_1229_Day37_CS1.czi #4_4_1.csv",44,52,0.00660590439242152,0.0279595036271357,3.176,0.397,2.779,0.0172827040097786,48.0423617113062,17.865,17.468,20.644
"4","Mean3",464,0.0895809528870938,"M2_2_tif_clean_M2_MA_1229_Day37_CS1.czi #4_4_1.csv",463,468,0.0203597906093056,0.000866260994340132,1.985,0.397,1.588,0.0106130258018229,9.36850642626182,184.208,183.811,185.796
"4","Mean3",509,0.364515186139824,"M2_2_tif_clean_M2_MA_1229_Day37_CS1.czi #4_4_1.csv",507,517,0.0164802168309728,0.00453325538755884,3.97,0.794,3.176,0.0105067361092658,41.9984487560504,202.073,201.279,205.249
"4","Mean3",543,0.453479658810087,"M2_2_tif_clean_M2_MA_1229_Day37_CS1.czi #4_4_1.csv",542,551,0.00293359551457493,0.00164217575000663,3.573,0.397,3.176,0.00228788563229078,53.527972463153,215.571,215.174,218.747
"4","Mean3",606,0.391943241304175,"M2_2_tif_clean_M2_MA_1229_Day37_CS1.czi #4_4_1.csv",604,613,0.00350224536975522,0.000228522838997571,3.573,0.794,2.779,0.0018653841043764,46.27760974367,240.582,239.788,243.361
"4","Mean3",639,0.388797066404485,"M2_2_tif_clean_M2_MA_1229_Day37_CS1.czi #4_4_1.csv",634,646,0.00134987909547482,0.000372013923949689,4.764,1.985,2.779,0.000860946509712253,46.0235207679795,253.683,251.698,256.462
"4","Mean3",665,0.385746552228098,"M2_2_tif_clean_M2_MA_1229_Day37_CS1.czi #4_4_1.csv",663,671,0.000563335370552412,0.00689820104695348,3.176,0.794,2.382,0.00373076820875295,45.3211507458478,264.005,263.211,266.387
"4","Mean3",699,0.367687933462652,"M2_2_tif_clean_M2_MA_1229_Day37_CS1.czi #4_4_1.csv",697,704,0.0127175617144527,0.0226078176068877,2.779,0.794,1.985,0.0176626896606702,41.5258937007652,277.503,276.709,279.488
"4","Mean3",744,0.315366832301438,"M2_2_tif_clean_M2_MA_1229_Day37_CS1.czi #4_4_1.csv",741,750,0.0141418435947174,0.00164217575000663,3.573,1.191,2.382,0.00789200967236202,36.4778456018443,295.368,294.177,297.75
"4","Mean3",84,0.424430685834241,"M2_2_tif_clean_M2_MA_1229_Day37_CS1.czi #4_4_1.csv",82,93,0.000457045677995444,0.00238620359790601,4.367,0.794,3.573,0.00142162463795073,50.1844641800608,33.348,32.554,36.921
"5","Mean1",112,0.376124545705312,"M2_2_tif_clean_M2_MA_1229_Day37_CS1.czi #5_5_1.csv",111,118,0.0140002613253065,0.02270626551619,2.779,0.397,2.382,0.0183532634207482,25.2812850276421,44.464,44.067,46.846
"5","Mean1",15,0.0774974714356921,"M2_2_tif_clean_M2_MA_1229_Day37_CS1.czi #5_5_1.csv",12,16,0.0683317282797535,0.0692608849249173,1.588,1.191,0.397,0.0687963066023354,0.614852670174972,5.955,4.764,6.352
"5","Mean1",152,0.228146671247925,"M2_2_tif_clean_M2_MA_1229_Day37_CS1.czi #5_5_1.csv",150,156,0.000561365473119718,0.0131388556855192,2.382,0.794,1.588,0.00685011057931946,15.6375363337576,60.344,59.55,61.932
"5","Mean1",19,0.157835645739671,"M2_2_tif_clean_M2_MA_1229_Day37_CS1.czi #5_5_1.csv",18,26,0.063985985220602,0.0424363261533398,3.176,0.397,2.779,0.0532111556869709,7.39310750992648,7.543,7.146,10.322
"5","Mean1",194,0.0932350621131538,"M2_2_tif_clean_M2_MA_1229_Day37_CS1.czi #5_5_1.csv",192,197,0.00810592385754873,0.0125871689274532,1.985,0.794,1.191,0.010346546392501,5.85717271121074,77.018,76.224,78.209
"5","Mean1",237,0.229932394175349,"M2_2_tif_clean_M2_MA_1229_Day37_CS1.czi #5_5_1.csv",236,241,0.00106949801344375,0.0148374701774593,1.985,0.397,1.588,0.0079534840954515,15.6857533674031,94.089,93.692,95.677
"5","Mean1",297,0.221255426129627,"M2_2_tif_clean_M2_MA_1229_Day37_CS1.czi #5_5_1.csv",294,300,0.00134050203494991,0.00253582334409284,2.382,1.191,1.191,0.00193816268952138,15.4976727397078,117.909,116.718,119.1
"5","Mean1",336,0.0868035559599107,"M2_2_tif_clean_M2_MA_1229_Day37_CS1.czi #5_5_1.csv",335,338,0.00501841375538986,0.0206011449919907,1.191,0.397,0.794,0.0128097793736903,5.22864144993065,133.392,132.995,134.186
"5","Mean1",403,0.221047333755971,"M2_2_tif_clean_M2_MA_1229_Day37_CS1.czi #5_5_1.csv",401,408,0.0105110845484153,0.000401666674732255,2.779,0.794,1.985,0.0054563756115738,15.2343598609343,159.991,159.197,161.976
"5","Mean1",476,0.251143298215729,"M2_2_tif_clean_M2_MA_1229_Day37_CS1.czi #5_5_1.csv",475,482,0.0156940364597197,0.000725903629034237,2.779,0.397,2.382,0.00820997004437698,17.166460854532,188.972,188.575,191.354
"5","Mean1",520,0.0771490376937557,"M2_2_tif_clean_M2_MA_1229_Day37_CS1.czi #5_5_1.csv",518,522,0.0108208034301367,0,1.588,0.794,0.794,0.00541040171506835,5.06928586355604,206.44,205.646,207.234
"5","Mean1",55,0.112137592613205,"M2_2_tif_clean_M2_MA_1229_Day37_CS1.czi #5_5_1.csv",54,60,0.0166764260376792,0.031857490599548,2.382,0.397,1.985,0.0242669583186136,6.20922544977867,21.835,21.438,23.82
"5","Mean1",569,0.189954461645672,"M2_2_tif_clean_M2_MA_1229_Day37_CS1.czi #5_5_1.csv",566,571,0.00368275107796701,0.0143148195645546,1.985,1.191,0.794,0.0089987853212608,12.7869179474514,225.893,224.702,226.687
"5","Mean1",595,0.0820416281534464,"M2_2_tif_clean_M2_MA_1229_Day37_CS1.czi #5_5_1.csv",594,597,0.000309718881721229,0.00163570284409039,1.191,0.397,0.794,0.000972710862905809,5.72859395482266,236.215,235.818,237.009
"5","Mean1",626,0.0965984155943456,"M2_2_tif_clean_M2_MA_1229_Day37_CS1.czi #5_5_1.csv",625,629,0.0121951809677748,0.00134050203494991,1.588,0.397,1.191,0.00676784150136234,6.34772118471796,248.522,248.125,249.713
"5","Mean1",663,0.174541107922512,"M2_2_tif_clean_M2_MA_1229_Day37_CS1.czi #5_5_1.csv",659,668,0.0046990161586148,0.00167925706183251,3.573,1.588,1.985,0.00318913661022366,12.1082888462488,263.211,261.623,265.196
"5","Mean1",691,0.10376066473415,"M2_2_tif_clean_M2_MA_1229_Day37_CS1.czi #5_5_1.csv",689,694,0.00407957839517234,0.00680413668281402,1.985,0.794,1.191,0.00544185753899318,6.94752740467731,274.327,273.533,275.518
"5","Mean1",739,0.160536007239679,"M2_2_tif_clean_M2_MA_1229_Day37_CS1.czi #5_5_1.csv",737,744,0.0114692773387405,4.35542177419854e-05,2.779,0.794,1.985,0.00575641577824126,10.9372304652621,293.383,292.589,295.368
"6","Mean1",102,0.189809684672569,"M2_2_tif_clean_M2_MA_1229_Day37_CS2.czi #1_1_1.csv",98,110,0.000720809889081422,0.00289399791287889,4.764,1.588,3.176,0.00180740390098016,4.59295834260996,40.494,38.906,43.67
"6","Mean1",177,0.242563286032426,"M2_2_tif_clean_M2_MA_1229_Day37_CS2.czi #1_1_1.csv",172,178,0.00183967897064036,0.217905132811912,2.382,1.985,0.397,0.109872405891276,3.24168240103952,70.269,68.284,70.666
"6","Mean1",220,0.246344848360965,"M2_2_tif_clean_M2_MA_1229_Day37_CS2.czi #1_1_1.csv",214,230,0.00222697980656483,0.0127970651203323,6.352,2.382,3.97,0.00751202246344858,5.83476549163694,87.34,84.958,91.31
"6","Mean1",306,0.262982646770879,"M2_2_tif_clean_M2_MA_1229_Day37_CS2.czi #1_1_1.csv",301,309,0.00621833008789565,0.212203203838582,3.176,1.985,1.191,0.109210766963239,3.75669824495049,121.482,119.497,122.673
"6","Mean1",352,0.235226086862971,"M2_2_tif_clean_M2_MA_1229_Day37_CS2.czi #1_1_1.csv",347,357,0.0103118847564845,0.0320276274596293,3.97,1.985,1.985,0.0211697561080569,5.22946746227896,139.744,137.759,141.729
"6","Mean1",408,0.205769706619617,"M2_2_tif_clean_M2_MA_1229_Day37_CS2.czi #1_1_1.csv",404,417,0.0106507729879183,0.00237221762003638,5.161,1.588,3.573,0.00651149530397734,4.86794447513962,161.976,160.388,165.549
"6","Mean1",452,0.197082333702704,"M2_2_tif_clean_M2_MA_1229_Day37_CS2.czi #1_1_1.csv",446,458,0.000301233983496743,0.0177243924218137,4.764,2.382,2.382,0.00901281320265524,4.5946010315737,179.444,177.062,181.826
"6","Mean1",520,0.209470581274005,"M2_2_tif_clean_M2_MA_1229_Day37_CS2.czi #1_1_1.csv",515,531,0.00269496831663982,0.000344267409710608,6.352,1.985,4.367,0.00151961786317522,5.0803113043716,206.44,204.455,210.807
"6","Mean1",55,0.226856085464384,"M2_2_tif_clean_M2_MA_1229_Day37_CS2.czi #1_1_1.csv",51,63,0.00393217932028716,0.0264332820518338,4.764,1.588,3.176,0.0151827306860605,5.1712505654041,21.835,20.247,25.011
"6","Mean1",578,0.208857354950458,"M2_2_tif_clean_M2_MA_1229_Day37_CS2.czi #1_1_1.csv",573,581,0.00594937117405942,0.0844692364794354,3.176,1.985,1.191,0.0452093038267474,3.99797639994426,229.466,227.481,230.657
"6","Mean1",626,0.18893825779174,"M2_2_tif_clean_M2_MA_1229_Day37_CS2.czi #1_1_1.csv",622,629,0.00465836838764502,0.0351260341470237,2.779,1.588,1.191,0.0198922012673344,4.1298514699531,248.522,246.934,249.713
"6","Mean1",676,0.172746931178793,"M2_2_tif_clean_M2_MA_1229_Day37_CS2.czi #1_1_1.csv",672,682,0.0188486406816494,0.00348570752331872,3.97,1.588,2.382,0.0111671741024841,3.94744728741969,268.372,266.784,270.754
"6","Mean1",716,0.201089821518865,"M2_2_tif_clean_M2_MA_1229_Day37_CS2.czi #1_1_1.csv",713,718,0.0236414885262126,0.177647362588891,1.985,1.191,0.794,0.100644425557552,2.45391448158958,284.252,283.061,285.046
"6","Mean2",6,0.104916732751784,"M2_2_tif_clean_M2_MA_1229_Day37_CS2.czi #1_1_1.csv",4,7,0.0844397870171067,0.086648918092217,1.191,0.794,0.397,0.0855443525546619,0.473273701134971,2.382,1.588,2.779
"6","Mean3",4,0.0896079052815068,"M2_2_tif_clean_M2_MA_1229_Day37_CS2.czi #1_1_1.csv",2,5,0.079415027279107,0.060053652683766,1.191,0.794,0.397,0.0697343399814365,0.485517820144208,1.588,0.794,1.985
"7","Mean1",121,0.116037906483456,"M2_2_tif_clean_M2_MA_1229_Day37_CS2.czi #2_2_1.csv",119,125,0.00129899314328948,0.0166128616764136,2.382,0.794,1.588,0.00895592740985152,3.62364934716649,48.037,47.243,49.625
"7","Mean1",14,0.147180856020038,"M2_2_tif_clean_M2_MA_1229_Day37_CS2.czi #2_2_1.csv",12,17,0.0588054744065464,0.0608169954343404,1.985,0.794,1.191,0.0598112349204434,2.95658404148577,5.558,4.764,6.749
"7","Mean1",274,0.0945086024039594,"M2_2_tif_clean_M2_MA_1229_Day37_CS2.czi #2_2_1.csv",272,275,0.0113730412334407,0.0377859018136574,1.191,0.794,0.397,0.024579471523549,2.36639863826707,108.778,107.984,109.175
"7","Mean1",332,0.0944154256806011,"M2_2_tif_clean_M2_MA_1229_Day37_CS2.czi #2_2_1.csv",331,335,0.00106879182675703,0.00422035746975857,1.588,0.397,1.191,0.0026445746482578,3.10552146410822,131.804,131.407,132.995
"7","Mean1",406,0.0787014453354087,"M2_2_tif_clean_M2_MA_1229_Day37_CS2.czi #2_2_1.csv",403,410,0.00751442868966127,0.000263087218894057,2.779,1.191,1.588,0.00388875795427766,2.531657970218,161.182,159.991,162.77
"7","Mean1",471,0.0781697899138937,"M2_2_tif_clean_M2_MA_1229_Day37_CS2.czi #2_2_1.csv",469,475,0.0112689025426284,0.00346398171543831,2.382,0.794,1.588,0.00736644212903336,2.39598209892495,186.987,186.193,188.575
"7","Mean1",670,0.0839577087295627,"M2_2_tif_clean_M2_MA_1229_Day37_CS2.czi #2_2_1.csv",669,673,0.0176980964543517,0.00369966401569744,1.588,0.397,1.191,0.0106988802350246,2.47907545550634,265.99,265.593,267.181
"7","Mean1",9,0.0920311977593738,"M2_2_tif_clean_M2_MA_1229_Day37_CS2.czi #2_2_1.csv",6,10,0.0754731459202297,0.0589370180159934,1.588,1.191,0.397,0.0672050819681115,0.840114639811163,3.573,2.382,3.97
"7","Mean2",121,0.208389418166772,"M2_2_tif_clean_M2_MA_1229_Day37_CS2.czi #2_2_1.csv",120,124,0.00810240348607611,0.0530715284579245,1.588,0.397,1.191,0.0305869659720003,6.01682697120609,48.037,47.64,49.228
"7","Mean2",14,0.205194546721067,"M2_2_tif_clean_M2_MA_1229_Day37_CS2.czi #2_2_1.csv",11,17,0.0594088964076027,0.071627970313883,2.382,1.191,1.191,0.0655184333607428,4.7266333828682,5.558,4.367,6.749
"7","Mean2",171,0.203230486406084,"M2_2_tif_clean_M2_MA_1229_Day37_CS2.czi #2_2_1.csv",169,177,0.000120462365985598,0.0196196531731357,3.176,0.794,2.382,0.00987005776956067,6.54330819301497,67.887,67.093,70.269
"7","Mean2",219,0.169013936971995,"M2_2_tif_clean_M2_MA_1229_Day37_CS2.czi #2_2_1.csv",218,224,0.00611215570022679,0.0179279425551639,2.382,0.397,1.985,0.0120200491276954,5.31266609113651,86.943,86.546,88.928
"7","Mean2",273,0.172481158114712,"M2_2_tif_clean_M2_MA_1229_Day37_CS2.czi #2_2_1.csv",271,277,0.00200596026836925,0.0302151038856968,2.382,0.794,1.588,0.016110532077033,5.29157493968213,108.381,107.587,109.969
"7","Mean2",332,0.212176126454059,"M2_2_tif_clean_M2_MA_1229_Day37_CS2.czi #2_2_1.csv",329,339,0.00560411876541799,0.0104959383232686,3.97,1.191,2.779,0.00805002854434328,6.90761795616196,131.804,130.613,134.583
"7","Mean2",405,0.19568849479655,"M2_2_tif_clean_M2_MA_1229_Day37_CS2.czi #2_2_1.csv",403,408,0.0027758719118425,0.0339808621962908,1.985,0.794,1.191,0.0183783670540667,6.00016673392279,160.785,159.991,161.976
"7","Mean2",471,0.131026391733139,"M2_2_tif_clean_M2_MA_1229_Day37_CS2.czi #2_2_1.csv",469,474,0.00571934363723027,0.00716489202905759,1.985,0.794,1.191,0.00644211783314393,4.2159262155084,186.987,186.193,188.178
"7","Mean2",523,0.195573269924737,"M2_2_tif_clean_M2_MA_1229_Day37_CS2.czi #2_2_1.csv",521,531,0.00762579151630703,0.00725916692417692,3.97,0.794,3.176,0.00744247922024198,6.36633748102164,207.631,206.837,210.807
"7","Mean2",56,0.166604689652283,"M2_2_tif_clean_M2_MA_1229_Day37_CS2.czi #2_2_1.csv",53,61,0.00664114261172885,0.0336980375109333,3.176,1.191,1.985,0.0201695900613311,4.95535717237985,22.232,21.041,24.217
"7","Mean2",563,0.14200417952035,"M2_2_tif_clean_M2_MA_1229_Day37_CS2.czi #2_2_1.csv",562,568,0.00422665779784329,0.00664114261172885,2.382,0.397,1.985,0.00543390020478607,4.62153209872995,223.511,223.114,225.496
"7","Mean2",612,0.132864752187963,"M2_2_tif_clean_M2_MA_1229_Day37_CS2.czi #2_2_1.csv",607,616,0.0049599069821035,0,3.573,1.985,1.588,0.00247995349105175,4.41221571328767,242.964,240.979,244.552
"7","Mean2",670,0.134629787724361,"M2_2_tif_clean_M2_MA_1229_Day37_CS2.czi #2_2_1.csv",669,674,0.0147540210861516,0.00267635952255001,1.985,0.397,1.588,0.00871519030435079,4.26094430348667,265.99,265.593,267.578
"7","Mean2",703,0.146173224882287,"M2_2_tif_clean_M2_MA_1229_Day37_CS2.czi #2_2_1.csv",700,710,0.00659400516416933,0.00383908322901978,3.97,1.191,2.779,0.00521654419659456,4.76996772346145,279.091,277.9,281.87
"7","Mean2",9,0.084716468252929,"M2_2_tif_clean_M2_MA_1229_Day37_CS2.czi #2_2_1.csv",8,11,0.0684645238332171,0.0594088964076027,1.191,0.397,0.794,0.0639367101204099,0.703186078951932,3.573,3.176,4.367
"7","Mean3",122,0.19510531332349,"M2_2_tif_clean_M2_MA_1229_Day37_CS2.czi #2_2_1.csv",119,128,0.00517689274300561,0.0407376604930197,3.573,1.191,2.382,0.0229572766180127,5.82548180581365,48.434,47.243,50.816
"7","Mean3",14,0.291274973367971,"M2_2_tif_clean_M2_MA_1229_Day37_CS2.czi #2_2_1.csv",12,23,0.0547264843852207,0.0628048666529613,4.367,0.794,3.573,0.058765675519091,7.86810416327016,5.558,4.764,9.131
"7","Mean3",171,0.127483319939447,"M2_2_tif_clean_M2_MA_1229_Day37_CS2.czi #2_2_1.csv",170,173,0.00263049694432512,0.0700983048946867,1.191,0.397,0.794,0.0363644009195059,3.08346011418197,67.887,67.49,68.681
"7","Mean3",220,0.194899732745248,"M2_2_tif_clean_M2_MA_1229_Day37_CS2.czi #2_2_1.csv",218,228,0.00216326835741128,0.0206374866839853,3.97,0.794,3.176,0.0114003775206983,6.20960991305419,87.34,86.546,90.516
"7","Mean3",274,0.161745192217841,"M2_2_tif_clean_M2_MA_1229_Day37_CS2.czi #2_2_1.csv",270,281,0.000401816584745981,0.0213616909937018,4.367,1.588,2.779,0.0108817537892239,5.10521195912326,108.778,107.19,111.557
"7","Mean3",332,0.173374511746127,"M2_2_tif_clean_M2_MA_1229_Day37_CS2.czi #2_2_1.csv",331,343,0.00408357784962713,0.0114143943783057,4.764,0.397,4.367,0.00774898611396641,5.60476032497076,131.804,131.407,136.171
"7","Mean3",407,0.151699777599193,"M2_2_tif_clean_M2_MA_1229_Day37_CS2.czi #2_2_1.csv",406,414,0.145607116825836,0.00566748275926525,3.176,0.397,2.779,0.0756372997925506,2.57395082190675,161.579,161.182,164.358
"7","Mean3",474,0.149770123535238,"M2_2_tif_clean_M2_MA_1229_Day37_CS2.czi #2_2_1.csv",472,480,0.123002597790943,0.0347337731511765,3.176,0.794,2.382,0.0788681854710599,2.39931838953499,188.178,187.384,190.56
"7","Mean3",5,0.0774524828527108,"M2_2_tif_clean_M2_MA_1229_Day37_CS2.czi #2_2_1.csv",4,7,0.0689769562860934,0.0495636084998225,1.191,0.397,0.794,0.059270282392958,0.615284844341049,1.985,1.588,2.779
"7","Mean3",524,0.204533986207412,"M2_2_tif_clean_M2_MA_1229_Day37_CS2.czi #2_2_1.csv",522,531,0.0139093950324257,0.0251742762629189,3.573,0.794,2.779,0.0195418356476723,6.26012603993764,208.028,207.234,210.807
"7","Mean3",56,0.251219466611845,"M2_2_tif_clean_M2_MA_1229_Day37_CS2.czi #2_2_1.csv",55,63,0.018366755751584,0.0561562038611771,3.176,0.397,2.779,0.0372614798063805,7.24032863340863,22.232,21.835,25.011
"7","Mean3",564,0.195680004485394,"M2_2_tif_clean_M2_MA_1229_Day37_CS2.czi #2_2_1.csv",562,574,0.00352290354533047,0.00193432634982346,4.764,0.794,3.97,0.00272861494757697,6.52946632834442,223.908,223.114,227.878
"7","Mean3",612,0.145990244267105,"M2_2_tif_clean_M2_MA_1229_Day37_CS2.czi #2_2_1.csv",610,613,0.00981647261106023,0.122764311211617,1.191,0.794,0.397,0.0662903919113387,2.69703941276362,242.964,242.17,243.361
"7","Mean3",674,0.222269983366662,"M2_2_tif_clean_M2_MA_1229_Day37_CS2.czi #2_2_1.csv",673,677,0.193703627562749,0.130693180331545,1.588,0.397,1.191,0.162198403947147,2.03281954097209,267.578,267.181,268.769
"7","Mean3",704,0.149190760087465,"M2_2_tif_clean_M2_MA_1229_Day37_CS2.czi #2_2_1.csv",702,711,0.0040555441344123,0.0109378212196535,3.573,0.794,2.779,0.00749668267703292,4.79492119540251,279.488,278.694,282.267
"8","Mean1",141,0.585526600840559,"M2_2_tif_clean_M2_MA_1229_Day37_CS2.czi #3_3_1.csv",136,155,0.00194974942109292,0.000466977021841911,7.543,1.985,5.558,0.00120836322146742,43.7473868492868,55.977,53.992,61.535
"8","Mean1",198,0.619264487119618,"M2_2_tif_clean_M2_MA_1229_Day37_CS2.czi #3_3_1.csv",192,207,0.00197863459770171,0.02232824151859,5.955,2.382,3.573,0.0121534380581459,45.4538643736161,78.606,76.224,82.179
"8","Mean1",237,0.538039370495718,"M2_2_tif_clean_M2_MA_1229_Day37_CS2.czi #3_3_1.csv",233,247,0.00167534024330953,0.0141248513616954,5.558,1.588,3.97,0.00790009580250244,39.6910560733227,94.089,92.501,98.059
"8","Mean1",25,0.635815693316452,"M2_2_tif_clean_M2_MA_1229_Day37_CS2.czi #3_3_1.csv",21,35,0.0249375358055835,0.0356009801703263,5.558,1.588,3.97,0.0302692579879549,45.336723134751,9.925,8.337,13.895
"8","Mean1",3,0.0807051834449425,"M2_2_tif_clean_M2_MA_1229_Day37_CS2.czi #3_3_1.csv",2,6,0.0743215594144013,0.0555173094420829,1.588,0.397,1.191,0.0649194344282421,1.18186499150404,1.191,0.794,2.382
"8","Mean1",313,0.641780482286165,"M2_2_tif_clean_M2_MA_1229_Day37_CS2.czi #3_3_1.csv",309,324,0.00442906041334682,0.00460237147299966,5.955,1.588,4.367,0.00451571594317324,47.7114463724834,124.261,122.673,128.628
"8","Mean1",390,0.560073946052119,"M2_2_tif_clean_M2_MA_1229_Day37_CS2.czi #3_3_1.csv",386,400,0.00163201247839629,0.00952729408479732,5.558,1.588,3.97,0.0055796532815968,41.5144946192266,154.83,153.242,158.8
"8","Mean1",455,0.647340878783357,"M2_2_tif_clean_M2_MA_1229_Day37_CS2.czi #3_3_1.csv",451,469,0.000958025024191395,0.00169459702771535,7.146,1.588,5.558,0.00132631102595337,48.3665362236754,180.635,179.047,186.193
"8","Mean1",50,0.495794799705371,"M2_2_tif_clean_M2_MA_1229_Day37_CS2.czi #3_3_1.csv",46,61,0.00658100607070137,0.0124350685300815,5.955,1.588,4.367,0.00950803730039143,36.4078574738684,19.85,18.262,24.217
"8","Mean1",537,0.617733572759353,"M2_2_tif_clean_M2_MA_1229_Day37_CS2.czi #3_3_1.csv",534,546,0.0106056740115252,0.0216446256721822,4.764,1.191,3.573,0.0161251498418537,45.041887647392,213.189,211.998,216.762
"8","Mean1",612,0.63419812342636,"M2_2_tif_clean_M2_MA_1229_Day37_CS2.czi #3_3_1.csv",607,623,0.0141007803811881,0.000895440474872337,6.352,1.985,4.367,0.0074981104280302,46.9204726842078,242.964,240.979,247.331
"8","Mean1",689,0.611845810927262,"M2_2_tif_clean_M2_MA_1229_Day37_CS2.czi #3_3_1.csv",685,699,0.00743311878066033,0.0150828763858867,5.558,1.588,3.97,0.0112579975832735,44.9654755161938,273.533,271.945,277.503
"8","Mean1",724,0.5938840452727,"M2_2_tif_clean_M2_MA_1229_Day37_CS2.czi #3_3_1.csv",719,734,0.00371174519422868,0.0132679244556348,5.955,1.985,3.97,0.00848983482493173,43.8279439781679,287.428,285.443,291.398
"8","Mean1",97,0.524708861490764,"M2_2_tif_clean_M2_MA_1229_Day37_CS2.czi #3_3_1.csv",91,106,0.00245042581564511,0.010032784675451,5.955,2.382,3.573,0.00624160524554805,38.8171824313887,38.509,36.127,42.082
