pcDNA3 1229 HSA + HSA PBS,pcDNA3 1229 HSA + CHI PBS,,pcDNA3 1229 CHI + HSA PBS,pcDNA3 1229 CHI + CHI PBS,,pcDNA3 1229 HSA + CNTRL PBS,pcDNA3 1229 CHI + CNTRL PBS
0.101998141771875,0.121427265875967,,0.121124429790063,0.119091097657794,,0.116555708016333,0.123864675026104
0.101585401335481,0.132037780011697,,0.126723417965933,0.138998107307439,,0.148409001184366,0.138998107307439
0.102582669669175,0.127053232085408,,0.132954630495406,0.137294897248942,,0.151020159888773,0.137294897248942
